,Group,Attribute,Year,QuestionNo.,Estimate,cv,CI Lower,CI Upper,Unweightedn,QuestionText,QuestionGroup,Region,Province,Marker
602,Age group,15 to 24 years,2018,ivc_flag,0.771725297,6.663932802000001,0.670929729,0.872520865,125,Informal volunteer,Forms of volunteering,BC,,
603,Age group,25 to 34 years,2018,ivc_flag,0.754838951,4.76097811,0.68440232,0.8252755829999999,245,Informal volunteer,Forms of volunteering,BC,,
604,Age group,35 to 44 years,2018,ivc_flag,0.777501232,4.174796173,0.713882582,0.841119883,326,Informal volunteer,Forms of volunteering,BC,,
605,Age group,45 to 54 years,2018,ivc_flag,0.7242597209999999,5.092346458,0.651972694,0.7965467490000001,350,Informal volunteer,Forms of volunteering,BC,,
606,Age group,55 to 64 years,2018,ivc_flag,0.735793131,4.1910097219999995,0.675353405,0.796232857,437,Informal volunteer,Forms of volunteering,BC,,
607,Age group,65 to 74 years,2018,ivc_flag,0.7944562470000001,3.0886629080000003,0.746362503,0.842549992,431,Informal volunteer,Forms of volunteering,BC,,
608,Age group,75 years and over,2018,ivc_flag,0.592584905,6.556704077000001,0.516432389,0.6687374220000001,263,Informal volunteer,Forms of volunteering,BC,,
609,Age group,15 to 24 years,2018,ivc_flag,0.703387987,5.350861226,0.629620205,0.777155769,226,Informal volunteer,Forms of volunteering,ON,,
610,Age group,25 to 34 years,2018,ivc_flag,0.773397728,3.210375473,0.7247338390000001,0.822061617,509,Informal volunteer,Forms of volunteering,ON,,
611,Age group,35 to 44 years,2018,ivc_flag,0.746632015,3.0344340410000004,0.7022269609999999,0.791037068,677,Informal volunteer,Forms of volunteering,ON,,
612,Age group,45 to 54 years,2018,ivc_flag,0.744216889,2.850392822,0.702639967,0.78579381,727,Informal volunteer,Forms of volunteering,ON,,
613,Age group,55 to 64 years,2018,ivc_flag,0.722242077,2.947821575,0.680513645,0.76397051,917,Informal volunteer,Forms of volunteering,ON,,
614,Age group,65 to 74 years,2018,ivc_flag,0.7276362759999999,2.8398577489999997,0.6871359029999999,0.768136649,795,Informal volunteer,Forms of volunteering,ON,,
615,Age group,75 years and over,2018,ivc_flag,0.5552945739999999,5.001732246,0.500857853,0.609731296,495,Informal volunteer,Forms of volunteering,ON,,
616,Age group,15 to 24 years,2018,ivc_flag,0.809446428,4.76175095,0.7339019240000001,0.884990933,138,Informal volunteer,Forms of volunteering,PR,,
617,Age group,25 to 34 years,2018,ivc_flag,0.86209539,2.5531928109999997,0.818954706,0.9052360740000001,302,Informal volunteer,Forms of volunteering,PR,,
618,Age group,35 to 44 years,2018,ivc_flag,0.828664663,3.273161656,0.775503513,0.881825813,316,Informal volunteer,Forms of volunteering,PR,,
619,Age group,45 to 54 years,2018,ivc_flag,0.749808782,4.267045979,0.6871003509999999,0.812517213,319,Informal volunteer,Forms of volunteering,PR,,
620,Age group,55 to 64 years,2018,ivc_flag,0.836911663,2.486041273,0.796132712,0.877690613,428,Informal volunteer,Forms of volunteering,PR,,
621,Age group,65 to 74 years,2018,ivc_flag,0.7431515940000001,4.154181703,0.682643845,0.803659342,389,Informal volunteer,Forms of volunteering,PR,,
622,Age group,75 years and over,2018,ivc_flag,0.539574356,6.5114318220000005,0.470712949,0.608435763,261,Informal volunteer,Forms of volunteering,PR,,
623,Age group,15 to 24 years,2018,ivc_flag,0.8059777659999999,6.236437111,0.707461555,0.904493977,88,Informal volunteer,Forms of volunteering,QC,,
624,Age group,25 to 34 years,2018,ivc_flag,0.7950396959999999,3.92597948,0.7338631529999999,0.8562162390000001,222,Informal volunteer,Forms of volunteering,QC,,
625,Age group,35 to 44 years,2018,ivc_flag,0.6920523040000001,4.762700257,0.627451153,0.7566534559999999,352,Informal volunteer,Forms of volunteering,QC,,
626,Age group,45 to 54 years,2018,ivc_flag,0.7372882279999999,4.355124995,0.67435413,0.800222326,294,Informal volunteer,Forms of volunteering,QC,,
627,Age group,55 to 64 years,2018,ivc_flag,0.716495161,4.048093734,0.65964759,0.773342732,443,Informal volunteer,Forms of volunteering,QC,,
628,Age group,65 to 74 years,2018,ivc_flag,0.624000636,5.591768097999999,0.555612262,0.6923890090000001,372,Informal volunteer,Forms of volunteering,QC,,
629,Age group,75 years and over,2018,ivc_flag,0.51945752,7.369446794,0.444427854,0.594487187,242,Informal volunteer,Forms of volunteering,QC,,
630,Gender,Male gender,2018,ivc_flag,0.765540989,2.9619381839999996,0.7210990979999999,0.80998288,673,Informal volunteer,Forms of volunteering,AB,,
631,Gender,Female gender,2018,ivc_flag,0.800562918,2.584037381,0.760017446,0.8411083890000001,739,Informal volunteer,Forms of volunteering,AB,,
632,Gender,Male gender,2018,ivc_flag,0.771744237,1.6949613119999998,0.7461064059999999,0.797382068,1770,Informal volunteer,Forms of volunteering,AT,,
633,Gender,Female gender,2018,ivc_flag,0.740482966,1.791642736,0.714480497,0.766485434,2278,Informal volunteer,Forms of volunteering,AT,,
634,Gender,Male gender,2018,ivc_flag,0.71654787,3.1990548999999997,0.671620087,0.7614756540000001,941,Informal volunteer,Forms of volunteering,BC,,
635,Gender,Female gender,2018,ivc_flag,0.769113732,2.074250935,0.7378457429999999,0.8003817209999999,1236,Informal volunteer,Forms of volunteering,BC,,
636,Gender,Male gender,2018,ivc_flag,0.714079308,1.98807926,0.6862547520000001,0.741903863,1945,Informal volunteer,Forms of volunteering,ON,,
637,Gender,Female gender,2018,ivc_flag,0.7298506929999999,1.713441375,0.705340238,0.754361147,2401,Informal volunteer,Forms of volunteering,ON,,
638,Gender,Male gender,2018,ivc_flag,0.78015188,2.1854564990000003,0.746734729,0.81356903,980,Informal volunteer,Forms of volunteering,PR,,
639,Gender,Female gender,2018,ivc_flag,0.7996128509999999,1.9209783669999998,0.76950704,0.829718662,1173,Informal volunteer,Forms of volunteering,PR,,
640,Gender,Male gender,2018,ivc_flag,0.724958795,2.759259273,0.6857526690000001,0.76416492,933,Informal volunteer,Forms of volunteering,QC,,
641,Gender,Female gender,2018,ivc_flag,0.694318436,2.56215343,0.65945165,0.729185223,1080,Informal volunteer,Forms of volunteering,QC,,
642,Education,Less than High School,2018,ivc_flag,0.675107592,8.550495754,0.561968581,0.7882466029999999,109,Informal volunteer,Forms of volunteering,AB,,
643,Education,Graduated from High school,2018,ivc_flag,0.7728922109999999,4.649192135,0.702464347,0.843320075,303,Informal volunteer,Forms of volunteering,AB,,
644,Education,Post-secondary diploma,2018,ivc_flag,0.8127910620000001,2.737936215,0.76917461,0.856407514,488,Informal volunteer,Forms of volunteering,AB,,
645,Education,University Diploma,2018,ivc_flag,0.8016628379999999,4.027625813,0.7383795609999999,0.864946115,395,Informal volunteer,Forms of volunteering,AB,,
646,Education,Less than High School,2018,ivc_flag,0.623079349,5.060070738,0.561285103,0.684873595,419,Informal volunteer,Forms of volunteering,AT,,
647,Education,Graduated from High school,2018,ivc_flag,0.743764443,2.656822629,0.7050345709999999,0.782494316,891,Informal volunteer,Forms of volunteering,AT,,
648,Education,Post-secondary diploma,2018,ivc_flag,0.785374205,2.0148337730000003,0.754359765,0.816388645,1321,Informal volunteer,Forms of volunteering,AT,,
649,Education,University Diploma,2018,ivc_flag,0.836302075,1.9986868340000001,0.803541161,0.86906299,954,Informal volunteer,Forms of volunteering,AT,,
650,Education,Less than High School,2018,ivc_flag,0.622940554,7.404719861,0.53253329,0.7133478190000001,178,Informal volunteer,Forms of volunteering,BC,,
651,Education,Graduated from High school,2018,ivc_flag,0.722837022,4.418047173,0.660245022,0.785429022,457,Informal volunteer,Forms of volunteering,BC,,
652,Education,Post-secondary diploma,2018,ivc_flag,0.7516183009999999,3.0457048469999997,0.7067506579999999,0.796485943,682,Informal volunteer,Forms of volunteering,BC,,
653,Education,University Diploma,2018,ivc_flag,0.79950026,2.966068214,0.753022217,0.845978303,714,Informal volunteer,Forms of volunteering,BC,,
654,Education,Less than High School,2018,ivc_flag,0.61765255,5.359990048,0.552765756,0.682539343,377,Informal volunteer,Forms of volunteering,ON,,
655,Education,Graduated from High school,2018,ivc_flag,0.655580091,3.705874405,0.607962815,0.7031973659999999,888,Informal volunteer,Forms of volunteering,ON,,
656,Education,Post-secondary diploma,2018,ivc_flag,0.7463249479999999,2.189903357,0.7142916979999999,0.778358198,1331,Informal volunteer,Forms of volunteering,ON,,
657,Education,University Diploma,2018,ivc_flag,0.788249935,1.996001017,0.757412887,0.8190869829999999,1471,Informal volunteer,Forms of volunteering,ON,,
658,Education,Less than High School,2018,ivc_flag,0.65062152,6.60510187,0.5663936079999999,0.7348494320000001,235,Informal volunteer,Forms of volunteering,PR,,
659,Education,Graduated from High school,2018,ivc_flag,0.788883149,2.905596375,0.743957324,0.833808973,569,Informal volunteer,Forms of volunteering,PR,,
660,Education,Post-secondary diploma,2018,ivc_flag,0.789301688,2.911912245,0.7442543209999999,0.834349054,643,Informal volunteer,Forms of volunteering,PR,,
661,Education,University Diploma,2018,ivc_flag,0.834832715,2.688863398,0.790836402,0.878829029,458,Informal volunteer,Forms of volunteering,PR,,
662,Education,Less than High School,2018,ivc_flag,0.574771925,6.498949971,0.501559156,0.647984693,250,Informal volunteer,Forms of volunteering,QC,,
663,Education,Graduated from High school,2018,ivc_flag,0.705532761,4.618960111,0.6416609129999999,0.76940461,394,Informal volunteer,Forms of volunteering,QC,,
664,Education,Post-secondary diploma,2018,ivc_flag,0.726070158,3.1382440710000004,0.681410705,0.77072961,677,Informal volunteer,Forms of volunteering,QC,,
665,Education,University Diploma,2018,ivc_flag,0.767960031,3.0760223769999997,0.7216605420000001,0.81425952,552,Informal volunteer,Forms of volunteering,QC,,
666,Marital status (original),Married,2018,ivc_flag,0.776937524,2.310618357,0.7417521309999999,0.812122917,786,Informal volunteer,Forms of volunteering,AB,,
667,Marital status (original),Living common-law,2018,ivc_flag,0.7792983,5.892434551,0.689297455,0.869299145,95,Informal volunteer,Forms of volunteering,AB,,
668,Marital status (original),Widowed,2018,ivc_flag,0.7988765320000001,8.705657316,0.662566029,0.935187036,81,Informal volunteer,Forms of volunteering,AB,,
669,Marital status (original),Separated,2018,ivc_flag,0.851038675,6.934407612999999,0.7353723990000001,0.966704951,39,Informal volunteer,Forms of volunteering,AB,,
670,Marital status (original),Divorced,2018,ivc_flag,0.685627821,9.908441395,0.552477607,0.818778034,134,Informal volunteer,Forms of volunteering,AB,,
671,Marital status (original),"Single, never married",2018,ivc_flag,0.8104288359999999,4.398620073,0.7405606570000001,0.880297016,277,Informal volunteer,Forms of volunteering,AB,,
672,Marital status (original),Married,2018,ivc_flag,0.7544545140000001,1.6311529059999998,0.730334596,0.778574432,2098,Informal volunteer,Forms of volunteering,AT,,
673,Marital status (original),Living common-law,2018,ivc_flag,0.7621060609999999,4.460259591,0.695483145,0.828728978,343,Informal volunteer,Forms of volunteering,AT,,
674,Marital status (original),Widowed,2018,ivc_flag,0.59895307,5.793479249,0.530941885,0.666964255,410,Informal volunteer,Forms of volunteering,AT,,
675,Marital status (original),Separated,2018,ivc_flag,0.6976627059999999,7.810632363,0.590860605,0.804464807,139,Informal volunteer,Forms of volunteering,AT,,
676,Marital status (original),Divorced,2018,ivc_flag,0.682186057,5.400260072000001,0.609981334,0.75439078,310,Informal volunteer,Forms of volunteering,AT,,
677,Marital status (original),"Single, never married",2018,ivc_flag,0.809488833,2.595553963,0.768308579,0.8506690859999999,748,Informal volunteer,Forms of volunteering,AT,,
678,Marital status (original),Married,2018,ivc_flag,0.750898208,2.422555971,0.715244642,0.786551775,1094,Informal volunteer,Forms of volunteering,BC,,
679,Marital status (original),Living common-law,2018,ivc_flag,0.7899026440000001,4.9234374160000005,0.713678934,0.866126353,181,Informal volunteer,Forms of volunteering,BC,,
680,Marital status (original),Widowed,2018,ivc_flag,0.573002809,8.17251108,0.481220208,0.6647854089999999,189,Informal volunteer,Forms of volunteering,BC,,
681,Marital status (original),Separated,2018,ivc_flag,0.695847946,13.61993093,0.510094301,0.881601592,55,Informal volunteer,Forms of volunteering,BC,,
682,Marital status (original),Divorced,2018,ivc_flag,0.795395428,4.725721095,0.721723969,0.8690668859999999,210,Informal volunteer,Forms of volunteering,BC,,
683,Marital status (original),"Single, never married",2018,ivc_flag,0.735103156,4.230169339,0.674155904,0.7960504079999999,448,Informal volunteer,Forms of volunteering,BC,,
684,Marital status (original),Married,2018,ivc_flag,0.73409299,1.5416644769999999,0.7119115859999999,0.7562743940000001,2304,Informal volunteer,Forms of volunteering,ON,,
685,Marital status (original),Living common-law,2018,ivc_flag,0.746318597,4.638017075,0.678475651,0.814161542,282,Informal volunteer,Forms of volunteering,ON,,
686,Marital status (original),Widowed,2018,ivc_flag,0.612756871,5.861683997999999,0.542359137,0.6831546059999999,362,Informal volunteer,Forms of volunteering,ON,,
687,Marital status (original),Separated,2018,ivc_flag,0.737771595,6.283769853,0.646907921,0.828635268,158,Informal volunteer,Forms of volunteering,ON,,
688,Marital status (original),Divorced,2018,ivc_flag,0.733726627,4.357736383,0.6710589889999999,0.796394265,352,Informal volunteer,Forms of volunteering,ON,,
689,Marital status (original),"Single, never married",2018,ivc_flag,0.70875059,3.12253091,0.665374713,0.7521264679999999,888,Informal volunteer,Forms of volunteering,ON,,
690,Marital status (original),Married,2018,ivc_flag,0.792803319,1.840564352,0.764203417,0.821403222,1088,Informal volunteer,Forms of volunteering,PR,,
691,Marital status (original),Living common-law,2018,ivc_flag,0.8105539159999999,4.543868533,0.738367454,0.8827403779999999,143,Informal volunteer,Forms of volunteering,PR,,
692,Marital status (original),Widowed,2018,ivc_flag,0.65035007,5.658729502999999,0.5782203539999999,0.722479785,215,Informal volunteer,Forms of volunteering,PR,,
693,Marital status (original),Separated,2018,ivc_flag,0.681947787,13.59189366,0.500279474,0.8636161,66,Informal volunteer,Forms of volunteering,PR,,
694,Marital status (original),Divorced,2018,ivc_flag,0.740827998,6.515436616000001,0.646224106,0.8354318890000001,180,Informal volunteer,Forms of volunteering,PR,,
695,Marital status (original),"Single, never married",2018,ivc_flag,0.82066012,3.050606473,0.771592205,0.8697280359999999,461,Informal volunteer,Forms of volunteering,PR,,
696,Marital status (original),Married,2018,ivc_flag,0.679198358,3.38833809,0.634092655,0.7243040609999999,713,Informal volunteer,Forms of volunteering,QC,,
697,Marital status (original),Living common-law,2018,ivc_flag,0.7560291859999999,3.332571312,0.706647479,0.8054108940000001,443,Informal volunteer,Forms of volunteering,QC,,
698,Marital status (original),Widowed,2018,ivc_flag,0.499873809,10.51211706,0.396882954,0.602864663,164,Informal volunteer,Forms of volunteering,QC,,
699,Marital status (original),Separated,2018,ivc_flag,0.656083593,11.15294874,0.5126678020000001,0.799499385,60,Informal volunteer,Forms of volunteering,QC,,
700,Marital status (original),Divorced,2018,ivc_flag,0.706046143,5.801806064,0.6257592989999999,0.7863329859999999,194,Informal volunteer,Forms of volunteering,QC,,
701,Marital status (original),"Single, never married",2018,ivc_flag,0.761203401,3.835152716,0.703985559,0.818421243,439,Informal volunteer,Forms of volunteering,QC,,
702,Marital status,Married/common-law,2018,ivc_flag,0.777215674,2.1486617619999997,0.7444847929999999,0.809946555,881,Informal volunteer,Forms of volunteering,AB,,
703,Marital status,Widowed,2018,ivc_flag,0.7988765320000001,8.705657316,0.662566029,0.935187036,81,Informal volunteer,Forms of volunteering,AB,,
704,Marital status,Separated/divorced,2018,ivc_flag,0.719962055,8.021470008,0.606771116,0.8331529940000001,173,Informal volunteer,Forms of volunteering,AB,,
705,Marital status,"Single, never married",2018,ivc_flag,0.8104288359999999,4.398620073,0.7405606570000001,0.880297016,277,Informal volunteer,Forms of volunteering,AB,,
706,Marital status,Married/common-law,2018,ivc_flag,0.7557512209999999,1.502617325,0.733493775,0.778008668,2441,Informal volunteer,Forms of volunteering,AT,,
707,Marital status,Widowed,2018,ivc_flag,0.59895307,5.793479249,0.530941885,0.666964255,410,Informal volunteer,Forms of volunteering,AT,,
708,Marital status,Separated/divorced,2018,ivc_flag,0.687923215,4.574705405,0.626242246,0.7496041840000001,449,Informal volunteer,Forms of volunteering,AT,,
709,Marital status,"Single, never married",2018,ivc_flag,0.809488833,2.595553963,0.768308579,0.8506690859999999,748,Informal volunteer,Forms of volunteering,AT,,
710,Marital status,Married/common-law,2018,ivc_flag,0.756881081,2.176005821,0.724600912,0.7891612490000001,1275,Informal volunteer,Forms of volunteering,BC,,
711,Marital status,Widowed,2018,ivc_flag,0.573002809,8.17251108,0.481220208,0.6647854089999999,189,Informal volunteer,Forms of volunteering,BC,,
712,Marital status,Separated/divorced,2018,ivc_flag,0.76985731,4.709069981,0.698802501,0.840912118,265,Informal volunteer,Forms of volunteering,BC,,
713,Marital status,"Single, never married",2018,ivc_flag,0.735103156,4.230169339,0.674155904,0.7960504079999999,448,Informal volunteer,Forms of volunteering,BC,,
714,Marital status,Married/common-law,2018,ivc_flag,0.735526155,1.485839185,0.714106226,0.7569460840000001,2586,Informal volunteer,Forms of volunteering,ON,,
715,Marital status,Widowed,2018,ivc_flag,0.612756871,5.861683997999999,0.542359137,0.6831546059999999,362,Informal volunteer,Forms of volunteering,ON,,
716,Marital status,Separated/divorced,2018,ivc_flag,0.7352195990000001,3.659912554,0.682480115,0.787959083,510,Informal volunteer,Forms of volunteering,ON,,
717,Marital status,"Single, never married",2018,ivc_flag,0.70875059,3.12253091,0.665374713,0.7521264679999999,888,Informal volunteer,Forms of volunteering,ON,,
718,Marital status,Married/common-law,2018,ivc_flag,0.795089305,1.695146536,0.76867305,0.8215055609999999,1231,Informal volunteer,Forms of volunteering,PR,,
719,Marital status,Widowed,2018,ivc_flag,0.65035007,5.658729502999999,0.5782203539999999,0.722479785,215,Informal volunteer,Forms of volunteering,PR,,
720,Marital status,Separated/divorced,2018,ivc_flag,0.7185198079999999,6.324440967999999,0.629454416,0.807585199,246,Informal volunteer,Forms of volunteering,PR,,
721,Marital status,"Single, never married",2018,ivc_flag,0.82066012,3.050606473,0.771592205,0.8697280359999999,461,Informal volunteer,Forms of volunteering,PR,,
722,Marital status,Married/common-law,2018,ivc_flag,0.708156882,2.407194176,0.674745942,0.741567822,1156,Informal volunteer,Forms of volunteering,QC,,
723,Marital status,Widowed,2018,ivc_flag,0.499873809,10.51211706,0.396882954,0.602864663,164,Informal volunteer,Forms of volunteering,QC,,
724,Marital status,Separated/divorced,2018,ivc_flag,0.689437202,5.510084748,0.614980964,0.7638934390000001,254,Informal volunteer,Forms of volunteering,QC,,
725,Marital status,"Single, never married",2018,ivc_flag,0.761203401,3.835152716,0.703985559,0.818421243,439,Informal volunteer,Forms of volunteering,QC,,
726,Labour force status,Employed,2018,ivc_flag,0.7889949829999999,2.66214615,0.7478275090000001,0.830162458,831,Informal volunteer,Forms of volunteering,AB,,
727,Labour force status,Unemployed,2018,ivc_flag,0.8913545509999999,7.352577889,0.762903337,1.019805764,44,Informal volunteer,Forms of volunteering,AB,,
728,Labour force status,Not in labour force,2018,ivc_flag,0.7457207659999999,3.928785342,0.688298196,0.8031433370000001,416,Informal volunteer,Forms of volunteering,AB,,
729,Labour force status,Unable to determine,2018,ivc_flag,0.797032822,6.2420533439999994,0.699522235,0.89454341,121,Informal volunteer,Forms of volunteering,AB,,
730,Labour force status,Employed,2018,ivc_flag,0.796069336,1.536127899,0.772101635,0.8200370359999999,1999,Informal volunteer,Forms of volunteering,AT,,
731,Labour force status,Unemployed,2018,ivc_flag,0.8044655759999999,9.623346121,0.652732011,0.9561991409999999,65,Informal volunteer,Forms of volunteering,AT,,
732,Labour force status,Not in labour force,2018,ivc_flag,0.679575268,2.5273143609999997,0.64591288,0.713237655,1550,Informal volunteer,Forms of volunteering,AT,,
733,Labour force status,Unable to determine,2018,ivc_flag,0.7900432940000001,3.173999067,0.740895302,0.8391912859999999,434,Informal volunteer,Forms of volunteering,AT,,
734,Labour force status,Employed,2018,ivc_flag,0.750590175,2.493101506,0.713913418,0.787266932,1196,Informal volunteer,Forms of volunteering,BC,,
735,Labour force status,Unemployed,2018,ivc_flag,0.8147473470000001,9.961412357999999,0.655675998,0.9738186959999999,40,Informal volunteer,Forms of volunteering,BC,,
736,Labour force status,Not in labour force,2018,ivc_flag,0.728261356,2.807025631,0.6881948259999999,0.7683278859999999,780,Informal volunteer,Forms of volunteering,BC,,
737,Labour force status,Unable to determine,2018,ivc_flag,0.727054115,7.961570911,0.613601739,0.840506491,161,Informal volunteer,Forms of volunteering,BC,,
738,Labour force status,Employed,2018,ivc_flag,0.754580998,1.612620436,0.730731123,0.7784308740000001,2358,Informal volunteer,Forms of volunteering,ON,,
739,Labour force status,Unemployed,2018,ivc_flag,0.759419728,8.280503844,0.636169784,0.8826696709999999,118,Informal volunteer,Forms of volunteering,ON,,
740,Labour force status,Not in labour force,2018,ivc_flag,0.6613071429999999,2.636894075,0.6271293520000001,0.6954849340000001,1578,Informal volunteer,Forms of volunteering,ON,,
741,Labour force status,Unable to determine,2018,ivc_flag,0.702496947,5.2309877369999995,0.630473113,0.77452078,292,Informal volunteer,Forms of volunteering,ON,,
742,Labour force status,Employed,2018,ivc_flag,0.806011968,1.939793729,0.77536799,0.836655945,1160,Informal volunteer,Forms of volunteering,PR,,
743,Labour force status,Unemployed,2018,ivc_flag,0.91654107,6.495354399,0.799859337,1.033222804,29,Informal volunteer,Forms of volunteering,PR,,
744,Labour force status,Not in labour force,2018,ivc_flag,0.71534851,3.20051047,0.670475519,0.760221502,738,Informal volunteer,Forms of volunteering,PR,,
745,Labour force status,Unable to determine,2018,ivc_flag,0.86866633,3.220387657,0.813837468,0.9234951929999999,226,Informal volunteer,Forms of volunteering,PR,,
746,Labour force status,Employed,2018,ivc_flag,0.737167182,2.577279259,0.699930107,0.774404257,1043,Informal volunteer,Forms of volunteering,QC,,
747,Labour force status,Unemployed,2018,ivc_flag,0.703555679,12.44932001,0.531886553,0.875224804,52,Informal volunteer,Forms of volunteering,QC,,
748,Labour force status,Not in labour force,2018,ivc_flag,0.6621819870000001,3.0662530830000003,0.622386534,0.70197744,762,Informal volunteer,Forms of volunteering,QC,,
749,Labour force status,Unable to determine,2018,ivc_flag,0.7104632190000001,6.736194652999999,0.6166628989999999,0.804263539,156,Informal volunteer,Forms of volunteering,QC,,
750,Personal income category,"Less than $25,000",2018,ivc_flag,0.783475096,4.181447726,0.719265497,0.847684695,326,Informal volunteer,Forms of volunteering,AB,,
751,Personal income category,"$25,000 to $49,999",2018,ivc_flag,0.7273076390000001,4.192797863,0.6675394410000001,0.7870758370000001,369,Informal volunteer,Forms of volunteering,AB,,
752,Personal income category,"$50,000 to $74,999",2018,ivc_flag,0.816445364,3.60588319,0.7587438940000001,0.874146833,303,Informal volunteer,Forms of volunteering,AB,,
753,Personal income category,"$75,000 to $99,999",2018,ivc_flag,0.80207565,5.210196299,0.720169312,0.8839819879999999,159,Informal volunteer,Forms of volunteering,AB,,
754,Personal income category,"$100,000 to $124,999",2018,ivc_flag,0.800644375,6.437614311,0.6996231340000001,0.901665617,115,Informal volunteer,Forms of volunteering,AB,,
755,Personal income category,"$125,000 and more",2018,ivc_flag,0.8593265090000001,4.06937046,0.790788177,0.92786484,140,Informal volunteer,Forms of volunteering,AB,,
756,Personal income category,"Less than $25,000",2018,ivc_flag,0.721172528,2.55800328,0.685015863,0.757329193,1219,Informal volunteer,Forms of volunteering,AT,,
757,Personal income category,"$25,000 to $49,999",2018,ivc_flag,0.7535646229999999,2.163126635,0.7216161179999999,0.785513128,1313,Informal volunteer,Forms of volunteering,AT,,
758,Personal income category,"$50,000 to $74,999",2018,ivc_flag,0.7894533490000001,2.296479641,0.753919916,0.8249867809999999,778,Informal volunteer,Forms of volunteering,AT,,
759,Personal income category,"$75,000 to $99,999",2018,ivc_flag,0.8156593590000001,2.8413582269999997,0.770235617,0.8610831,458,Informal volunteer,Forms of volunteering,AT,,
760,Personal income category,"$100,000 to $124,999",2018,ivc_flag,0.834482025,4.631056966,0.758738555,0.9102254959999999,129,Informal volunteer,Forms of volunteering,AT,,
761,Personal income category,"$125,000 and more",2018,ivc_flag,0.84355942,3.82638484,0.780296036,0.906822803,151,Informal volunteer,Forms of volunteering,AT,,
762,Personal income category,"Less than $25,000",2018,ivc_flag,0.7327979840000001,3.5803824289999997,0.681374467,0.7842215,616,Informal volunteer,Forms of volunteering,BC,,
763,Personal income category,"$25,000 to $49,999",2018,ivc_flag,0.716967079,3.526013733,0.6674184879999999,0.766515669,607,Informal volunteer,Forms of volunteering,BC,,
764,Personal income category,"$50,000 to $74,999",2018,ivc_flag,0.758010101,4.433727787,0.6921394259999999,0.823880775,470,Informal volunteer,Forms of volunteering,BC,,
765,Personal income category,"$75,000 to $99,999",2018,ivc_flag,0.78857656,4.455501045,0.7197131529999999,0.857439967,226,Informal volunteer,Forms of volunteering,BC,,
766,Personal income category,"$100,000 to $124,999",2018,ivc_flag,0.840414821,6.510409782000001,0.733176472,0.94765317,103,Informal volunteer,Forms of volunteering,BC,,
767,Personal income category,"$125,000 and more",2018,ivc_flag,0.780465803,4.979848279,0.704289818,0.8566417890000001,155,Informal volunteer,Forms of volunteering,BC,,
768,Personal income category,"Less than $25,000",2018,ivc_flag,0.692354922,2.6921039,0.655823322,0.728886521,1205,Informal volunteer,Forms of volunteering,ON,,
769,Personal income category,"$25,000 to $49,999",2018,ivc_flag,0.727130323,2.298882789,0.6943678120000001,0.759892833,1181,Informal volunteer,Forms of volunteering,ON,,
770,Personal income category,"$50,000 to $74,999",2018,ivc_flag,0.7576672720000001,2.644665868,0.7183939690000001,0.7969405759999999,870,Informal volunteer,Forms of volunteering,ON,,
771,Personal income category,"$75,000 to $99,999",2018,ivc_flag,0.744555245,3.179681888,0.698154101,0.7909563890000001,527,Informal volunteer,Forms of volunteering,ON,,
772,Personal income category,"$100,000 to $124,999",2018,ivc_flag,0.7745077640000001,4.154677892,0.7114394490000001,0.8375760790000001,264,Informal volunteer,Forms of volunteering,ON,,
773,Personal income category,"$125,000 and more",2018,ivc_flag,0.768105012,4.012410854,0.707699845,0.828510179,299,Informal volunteer,Forms of volunteering,ON,,
774,Personal income category,"Less than $25,000",2018,ivc_flag,0.775381366,2.767815763,0.733318329,0.817444403,595,Informal volunteer,Forms of volunteering,PR,,
775,Personal income category,"$25,000 to $49,999",2018,ivc_flag,0.781736463,2.619644212,0.7415989209999999,0.821874005,686,Informal volunteer,Forms of volunteering,PR,,
776,Personal income category,"$50,000 to $74,999",2018,ivc_flag,0.760220045,3.564952412,0.7071021140000001,0.813337975,420,Informal volunteer,Forms of volunteering,PR,,
777,Personal income category,"$75,000 to $99,999",2018,ivc_flag,0.835725985,4.059390709,0.7692334559999999,0.9022185140000001,262,Informal volunteer,Forms of volunteering,PR,,
778,Personal income category,"$100,000 to $124,999",2018,ivc_flag,0.8503119920000001,5.24806615,0.762848725,0.937775259,87,Informal volunteer,Forms of volunteering,PR,,
779,Personal income category,"$125,000 and more",2018,ivc_flag,0.9195366690000001,2.9143833789999998,0.86701194,0.9720613990000001,103,Informal volunteer,Forms of volunteering,PR,,
780,Personal income category,"Less than $25,000",2018,ivc_flag,0.7170237620000001,3.369647638,0.669668731,0.7643787940000001,566,Informal volunteer,Forms of volunteering,QC,,
781,Personal income category,"$25,000 to $49,999",2018,ivc_flag,0.6941674840000001,3.4000131039999997,0.647908835,0.740426134,681,Informal volunteer,Forms of volunteering,QC,,
782,Personal income category,"$50,000 to $74,999",2018,ivc_flag,0.729932046,3.748151385,0.676309473,0.7835546179999999,429,Informal volunteer,Forms of volunteering,QC,,
783,Personal income category,"$75,000 to $99,999",2018,ivc_flag,0.73752362,5.7018968039999995,0.655101576,0.8199456629999999,181,Informal volunteer,Forms of volunteering,QC,,
784,Personal income category,"$100,000 to $124,999",2018,ivc_flag,0.645665126,10.57038371,0.511898992,0.7794312590000001,77,Informal volunteer,Forms of volunteering,QC,,
