,Unnamed: 0,Group,Attribute,Year,QuestionNo.,Estimate,cv,CI Lower,CI Upper,Unweightedn,QuestionText,QuestionGroup,Region,Province,Marker
463,463,État civil,Veuf.ve,2018,fv1fvol,0.30953410600000003,8.485464501000001,0.258054855,0.361013358,362,Formal volunteer,Forms of volunteering,ON,,
464,464,État civil,Séparé.e/divorcé.e,2018,fv1fvol,0.394379112,6.650542005,0.342972493,0.44578573,510,Formal volunteer,Forms of volunteering,ON,,
465,465,État civil,"Célibataire, jamais marié.e",2018,fv1fvol,0.430557218,5.511336764,0.384048334,0.4770661020000001,888,Formal volunteer,Forms of volunteering,ON,,
466,466,État civil,Marié.e/union de fait,2018,fv1fvol,0.521118137,3.183530598,0.488602422,0.553633852,1231,Formal volunteer,Forms of volunteering,PR,,
467,467,État civil,Veuf.ve,2018,fv1fvol,0.353084808,10.0054372,0.28384383,0.422325786,215,Formal volunteer,Forms of volunteering,PR,,
468,468,État civil,Séparé.e/divorcé.e,2018,fv1fvol,0.417007734,10.62720062,0.330149483,0.503865985,246,Formal volunteer,Forms of volunteering,PR,,
469,469,État civil,"Célibataire, jamais marié.e",2018,fv1fvol,0.559416647,5.684101451,0.497094085,0.621739209,461,Formal volunteer,Forms of volunteering,PR,,
470,470,État civil,Marié.e/union de fait,2018,fv1fvol,0.310256267,5.042248652,0.279594801,0.34091773299999995,1156,Formal volunteer,Forms of volunteering,QC,,
471,471,État civil,Veuf.ve,2018,fv1fvol,0.198735585,16.4405168,0.134697373,0.262773796,164,Formal volunteer,Forms of volunteering,QC,,
472,472,État civil,Séparé.e/divorcé.e,2018,fv1fvol,0.339472925,10.10413444,0.27224459100000004,0.40670126,254,Formal volunteer,Forms of volunteering,QC,,
473,473,État civil,"Célibataire, jamais marié.e",2018,fv1fvol,0.379123263,8.446866126,0.316357309,0.4418892170000001,439,Formal volunteer,Forms of volunteering,QC,,
474,474,Situation d'activité,Employé.e,2018,fv1fvol,0.427762935,5.167563616,0.384438085,0.471087786,831,Formal volunteer,Forms of volunteering,AB,,
475,475,Situation d'activité,Au chômage,2018,fv1fvol,0.4946909470000001,19.65372631,0.304133047,0.6852488459999999,44,Formal volunteer,Forms of volunteering,AB,,*
476,476,Situation d'activité,Pas dans la population active,2018,fv1fvol,0.476646703,6.884430465,0.412331639,0.540961766,416,Formal volunteer,Forms of volunteering,AB,,
477,477,Situation d'activité,Unable to determine,2018,fv1fvol,0.605629998,9.759058302,0.489788709,0.7214712870000001,121,Formal volunteer,Forms of volunteering,AB,,
478,478,Situation d'activité,Employé.e,2018,fv1fvol,0.442518864,3.282126812,0.414052288,0.470985441,1999,Formal volunteer,Forms of volunteering,AT,,
479,479,Situation d'activité,Au chômage,2018,fv1fvol,0.472464005,20.60631096,0.281647003,0.663281007,65,Formal volunteer,Forms of volunteering,AT,,*
480,480,Situation d'activité,Pas dans la population active,2018,fv1fvol,0.41282629,4.006352996,0.3804099,0.44524268,1550,Formal volunteer,Forms of volunteering,AT,,
481,481,Situation d'activité,Unable to determine,2018,fv1fvol,0.536659309,6.356829745,0.469796081,0.603522536,434,Formal volunteer,Forms of volunteering,AT,,
482,482,Situation d'activité,Employé.e,2018,fv1fvol,0.444819412,4.148687863,0.408649905,0.480988918,1196,Formal volunteer,Forms of volunteering,BC,,
483,483,Situation d'activité,Au chômage,2018,fv1fvol,0.422479535,23.63203861,0.226795698,0.618163372,40,Formal volunteer,Forms of volunteering,BC,,*
484,484,Situation d'activité,Pas dans la population active,2018,fv1fvol,0.419313621,5.894340214,0.370871599,0.467755642,780,Formal volunteer,Forms of volunteering,BC,,
485,485,Situation d'activité,Unable to determine,2018,fv1fvol,0.476480372,12.82549377,0.35670509100000003,0.596255654,161,Formal volunteer,Forms of volunteering,BC,,
486,486,Situation d'activité,Employé.e,2018,fv1fvol,0.408026965,3.325257554,0.381434276,0.434619653,2358,Formal volunteer,Forms of volunteering,ON,,
487,487,Situation d'activité,Au chômage,2018,fv1fvol,0.396479312,16.66098868,0.267009239,0.525949384,118,Formal volunteer,Forms of volunteering,ON,,*
488,488,Situation d'activité,Pas dans la population active,2018,fv1fvol,0.404985373,4.134354453,0.372168655,0.43780209,1578,Formal volunteer,Forms of volunteering,ON,,
489,489,Situation d'activité,Unable to determine,2018,fv1fvol,0.555780549,7.021923902,0.47929004,0.632271059,292,Formal volunteer,Forms of volunteering,ON,,
490,490,Situation d'activité,Employé.e,2018,fv1fvol,0.542421304,3.262119647,0.507740855,0.577101753,1160,Formal volunteer,Forms of volunteering,PR,,
491,491,Situation d'activité,Au chômage,2018,fv1fvol,0.319552261,33.23650844,0.111388378,0.5277161429999999,29,Formal volunteer,Forms of volunteering,PR,,*
492,492,Situation d'activité,Pas dans la population active,2018,fv1fvol,0.44548564,5.7923613760000014,0.394910459,0.496060822,738,Formal volunteer,Forms of volunteering,PR,,
493,493,Situation d'activité,Unable to determine,2018,fv1fvol,0.576557541,7.905571479,0.487222052,0.665893029,226,Formal volunteer,Forms of volunteering,PR,,
494,494,Situation d'activité,Employé.e,2018,fv1fvol,0.334180869,5.6970619089999985,0.296866112,0.371495626,1043,Formal volunteer,Forms of volunteering,QC,,
495,495,Situation d'activité,Au chômage,2018,fv1fvol,0.362384104,22.7797972,0.200588363,0.524179844,52,Formal volunteer,Forms of volunteering,QC,,*
496,496,Situation d'activité,Pas dans la population active,2018,fv1fvol,0.29729403600000004,6.912124528,0.257018082,0.337569991,762,Formal volunteer,Forms of volunteering,QC,,
497,497,Situation d'activité,Unable to determine,2018,fv1fvol,0.353672105,14.00259821,0.256608252,0.450735958,156,Formal volunteer,Forms of volunteering,QC,,
498,498,Catégorie de revenu personnel,Moins de 25 000 $,2018,fv1fvol,0.455327882,8.144144183,0.382647402,0.528008363,326,Formal volunteer,Forms of volunteering,AB,,
499,499,Catégorie de revenu personnel,25 000 $ à 49 999 $,2018,fv1fvol,0.417759593,8.290794095,0.34987508799999995,0.4856440970000001,369,Formal volunteer,Forms of volunteering,AB,,
500,500,Catégorie de revenu personnel,50 000 $ a 74 999 $,2018,fv1fvol,0.419107495,8.695456541,0.34767992,0.49053507,303,Formal volunteer,Forms of volunteering,AB,,
501,501,Catégorie de revenu personnel,75 000 $ à 99 999 $,2018,fv1fvol,0.504306397,10.41036588,0.401408011,0.607204782,159,Formal volunteer,Forms of volunteering,AB,,
502,502,Catégorie de revenu personnel,100 000 $ à 124 999 $,2018,fv1fvol,0.605057642,9.095007095,0.497200755,0.71291453,115,Formal volunteer,Forms of volunteering,AB,,
503,503,Catégorie de revenu personnel,125 000 $ et plus,2018,fv1fvol,0.529434079,9.449420916000001,0.43138011,0.627488048,140,Formal volunteer,Forms of volunteering,AB,,
504,504,Catégorie de revenu personnel,Moins de 25 000 $,2018,fv1fvol,0.41377227,4.842129798999999,0.374503626,0.453040913,1219,Formal volunteer,Forms of volunteering,AT,,
505,505,Catégorie de revenu personnel,25 000 $ à 49 999 $,2018,fv1fvol,0.413819586,4.5260596930000006,0.377110006,0.450529165,1313,Formal volunteer,Forms of volunteering,AT,,
506,506,Catégorie de revenu personnel,50 000 $ a 74 999 $,2018,fv1fvol,0.477672548,4.695525247,0.433712055,0.521633041,778,Formal volunteer,Forms of volunteering,AT,,
507,507,Catégorie de revenu personnel,75 000 $ à 99 999 $,2018,fv1fvol,0.53920656,5.9054441760000005,0.476796324,0.6016167960000001,458,Formal volunteer,Forms of volunteering,AT,,
508,508,Catégorie de revenu personnel,100 000 $ à 124 999 $,2018,fv1fvol,0.596313949,9.188507796,0.488922909,0.7037049890000001,129,Formal volunteer,Forms of volunteering,AT,,
509,509,Catégorie de revenu personnel,125 000 $ et plus,2018,fv1fvol,0.563702455,9.391399056000001,0.45994285,0.667462061,151,Formal volunteer,Forms of volunteering,AT,,
510,510,Catégorie de revenu personnel,Moins de 25 000 $,2018,fv1fvol,0.420492882,6.450767243,0.367328826,0.473656939,616,Formal volunteer,Forms of volunteering,BC,,
511,511,Catégorie de revenu personnel,25 000 $ à 49 999 $,2018,fv1fvol,0.376743826,6.924428887,0.325613543,0.427874109,607,Formal volunteer,Forms of volunteering,BC,,
512,512,Catégorie de revenu personnel,50 000 $ a 74 999 $,2018,fv1fvol,0.480649411,6.9921094020000005,0.414779858,0.546518965,470,Formal volunteer,Forms of volunteering,BC,,
513,513,Catégorie de revenu personnel,75 000 $ à 99 999 $,2018,fv1fvol,0.487247771,8.694736041,0.404214078,0.570281464,226,Formal volunteer,Forms of volunteering,BC,,
514,514,Catégorie de revenu personnel,100 000 $ à 124 999 $,2018,fv1fvol,0.683922206,9.183484176,0.560821009,0.807023404,103,Formal volunteer,Forms of volunteering,BC,,
515,515,Catégorie de revenu personnel,125 000 $ et plus,2018,fv1fvol,0.533621538,9.639831467999999,0.432800565,0.634442511,155,Formal volunteer,Forms of volunteering,BC,,
516,516,Catégorie de revenu personnel,Moins de 25 000 $,2018,fv1fvol,0.419743192,4.42088952,0.38337335,0.456113034,1205,Formal volunteer,Forms of volunteering,ON,,
517,517,Catégorie de revenu personnel,25 000 $ à 49 999 $,2018,fv1fvol,0.364642161,4.746587978,0.330718985,0.398565337,1181,Formal volunteer,Forms of volunteering,ON,,
518,518,Catégorie de revenu personnel,50 000 $ a 74 999 $,2018,fv1fvol,0.41979699,5.229911351,0.376765961,0.46282802,870,Formal volunteer,Forms of volunteering,ON,,
519,519,Catégorie de revenu personnel,75 000 $ à 99 999 $,2018,fv1fvol,0.440814968,6.05017953,0.388542538,0.493087397,527,Formal volunteer,Forms of volunteering,ON,,
520,520,Catégorie de revenu personnel,100 000 $ à 124 999 $,2018,fv1fvol,0.473855588,8.262024902,0.3971228670000001,0.5505883079999999,264,Formal volunteer,Forms of volunteering,ON,,
521,521,Catégorie de revenu personnel,125 000 $ et plus,2018,fv1fvol,0.575503081,6.2392904210000015,0.505126049,0.6458801129999999,299,Formal volunteer,Forms of volunteering,ON,,
522,522,Catégorie de revenu personnel,Moins de 25 000 $,2018,fv1fvol,0.531487464,4.650709024,0.483041201,0.579933727,595,Formal volunteer,Forms of volunteering,PR,,
523,523,Catégorie de revenu personnel,25 000 $ à 49 999 $,2018,fv1fvol,0.465833144,5.245868824,0.417937513,0.513728776,686,Formal volunteer,Forms of volunteering,PR,,
524,524,Catégorie de revenu personnel,50 000 $ a 74 999 $,2018,fv1fvol,0.503544297,6.080108953,0.443537957,0.563550636,420,Formal volunteer,Forms of volunteering,PR,,
525,525,Catégorie de revenu personnel,75 000 $ à 99 999 $,2018,fv1fvol,0.586775536,6.980540818,0.506495203,0.6670558679999999,262,Formal volunteer,Forms of volunteering,PR,,
526,526,Catégorie de revenu personnel,100 000 $ à 124 999 $,2018,fv1fvol,0.6478355920000001,9.868863538,0.522527234,0.7731439509999999,87,Formal volunteer,Forms of volunteering,PR,,
527,527,Catégorie de revenu personnel,125 000 $ et plus,2018,fv1fvol,0.463219,13.2586286,0.34284489799999995,0.583593102,103,Formal volunteer,Forms of volunteering,PR,,
528,528,Catégorie de revenu personnel,Moins de 25 000 $,2018,fv1fvol,0.34226646,7.483021451,0.292068112,0.392464808,566,Formal volunteer,Forms of volunteering,QC,,
529,529,Catégorie de revenu personnel,25 000 $ à 49 999 $,2018,fv1fvol,0.275680148,7.549040125,0.234890936,0.316469361,681,Formal volunteer,Forms of volunteering,QC,,
530,530,Catégorie de revenu personnel,50 000 $ a 74 999 $,2018,fv1fvol,0.336985438,7.645363657000001,0.286489392,0.387481484,429,Formal volunteer,Forms of volunteering,QC,,
531,531,Catégorie de revenu personnel,75 000 $ à 99 999 $,2018,fv1fvol,0.384641645,11.84334642,0.295356579,0.473926712,181,Formal volunteer,Forms of volunteering,QC,,
532,532,Catégorie de revenu personnel,100 000 $ à 124 999 $,2018,fv1fvol,0.365547248,16.58840891,0.246698026,0.484396469,77,Formal volunteer,Forms of volunteering,QC,,*
533,533,Catégorie de revenu personnel,125 000 $ et plus,2018,fv1fvol,0.402987738,18.45673505,0.257208794,0.548766682,79,Formal volunteer,Forms of volunteering,QC,,*
534,534,Fréquence de la fréquentation religieuse,Au moins 1 fois par semaine,2018,fv1fvol,0.6645957720000001,7.754131219,0.563591716,0.7655998270000001,214,Formal volunteer,Forms of volunteering,AB,,
535,535,Fréquence de la fréquentation religieuse,Au moins 1 fois par mois,2018,fv1fvol,0.451000895,15.04901411,0.31797581,0.58402598,109,Formal volunteer,Forms of volunteering,AB,,
536,536,Fréquence de la fréquentation religieuse,Au moins 3 fois par mois,2018,fv1fvol,0.535618705,14.38127748,0.384645007,0.686592402,93,Formal volunteer,Forms of volunteering,AB,,
537,537,Fréquence de la fréquentation religieuse,1 ou 2 fois par an,2018,fv1fvol,0.45637012,11.30253664,0.35527243299999994,0.557467806,166,Formal volunteer,Forms of volunteering,AB,,
538,538,Fréquence de la fréquentation religieuse,Pas du tout,2018,fv1fvol,0.35668226299999994,6.561994266,0.310808385,0.402556141,706,Formal volunteer,Forms of volunteering,AB,,
539,539,Fréquence de la fréquentation religieuse,Au moins 1 fois par semaine,2018,fv1fvol,0.6145072979999999,4.310146594,0.562595368,0.666419228,674,Formal volunteer,Forms of volunteering,AT,,
540,540,Fréquence de la fréquentation religieuse,Au moins 1 fois par mois,2018,fv1fvol,0.569406611,6.390948989,0.498082569,0.640730653,323,Formal volunteer,Forms of volunteering,AT,,
541,541,Fréquence de la fréquentation religieuse,Au moins 3 fois par mois,2018,fv1fvol,0.531237116,6.156862337000001,0.467131519,0.595342712,357,Formal volunteer,Forms of volunteering,AT,,
542,542,Fréquence de la fréquentation religieuse,1 ou 2 fois par an,2018,fv1fvol,0.508981872,5.976244932,0.449363681,0.568600063,590,Formal volunteer,Forms of volunteering,AT,,
543,543,Fréquence de la fréquentation religieuse,Pas du tout,2018,fv1fvol,0.318195328,4.780456998,0.288381942,0.348008714,1773,Formal volunteer,Forms of volunteering,AT,,
544,544,Fréquence de la fréquentation religieuse,Au moins 1 fois par semaine,2018,fv1fvol,0.628450424,7.014389303,0.542051371,0.7148494759999999,279,Formal volunteer,Forms of volunteering,BC,,
545,545,Fréquence de la fréquentation religieuse,Au moins 1 fois par mois,2018,fv1fvol,0.574706697,12.60736895,0.432696735,0.716716659,110,Formal volunteer,Forms of volunteering,BC,,
546,546,Fréquence de la fréquentation religieuse,Au moins 3 fois par mois,2018,fv1fvol,0.471458493,17.05545741,0.31385896,0.629058026,122,Formal volunteer,Forms of volunteering,BC,,*
547,547,Fréquence de la fréquentation religieuse,1 ou 2 fois par an,2018,fv1fvol,0.498355902,9.549609766,0.40507917,0.591632634,214,Formal volunteer,Forms of volunteering,BC,,
548,548,Fréquence de la fréquentation religieuse,Pas du tout,2018,fv1fvol,0.362251614,4.668827185,0.329102936,0.395400293,1283,Formal volunteer,Forms of volunteering,BC,,
549,549,Fréquence de la fréquentation religieuse,Au moins 1 fois par semaine,2018,fv1fvol,0.620879837,4.070011525,0.5713517810000001,0.670407894,701,Formal volunteer,Forms of volunteering,ON,,
550,550,Fréquence de la fréquentation religieuse,Au moins 1 fois par mois,2018,fv1fvol,0.49790413,7.447132042000001,0.425229492,0.570578767,382,Formal volunteer,Forms of volunteering,ON,,
551,551,Fréquence de la fréquentation religieuse,Au moins 3 fois par mois,2018,fv1fvol,0.384261475,8.388157843,0.321087016,0.447435934,394,Formal volunteer,Forms of volunteering,ON,,
552,552,Fréquence de la fréquentation religieuse,1 ou 2 fois par an,2018,fv1fvol,0.382676681,7.334020606,0.327669142,0.43768422,573,Formal volunteer,Forms of volunteering,ON,,
553,553,Fréquence de la fréquentation religieuse,Pas du tout,2018,fv1fvol,0.333788299,4.221165069,0.30617288600000003,0.361403711,1978,Formal volunteer,Forms of volunteering,ON,,
554,554,Fréquence de la fréquentation religieuse,Au moins 1 fois par semaine,2018,fv1fvol,0.7159497340000001,4.16782333,0.65746535,0.774434119,352,Formal volunteer,Forms of volunteering,PR,,
555,555,Fréquence de la fréquentation religieuse,Au moins 1 fois par mois,2018,fv1fvol,0.656175619,6.836460825,0.568253224,0.744098015,182,Formal volunteer,Forms of volunteering,PR,,
556,556,Fréquence de la fréquentation religieuse,Au moins 3 fois par mois,2018,fv1fvol,0.56408608,8.910139306,0.465576613,0.662595547,159,Formal volunteer,Forms of volunteering,PR,,
557,557,Fréquence de la fréquentation religieuse,1 ou 2 fois par an,2018,fv1fvol,0.5555157470000001,6.863440385,0.480787236,0.630244258,262,Formal volunteer,Forms of volunteering,PR,,
558,558,Fréquence de la fréquentation religieuse,Pas du tout,2018,fv1fvol,0.386127654,5.214667339,0.346663245,0.425592063,1009,Formal volunteer,Forms of volunteering,PR,,
559,559,Fréquence de la fréquentation religieuse,Au moins 1 fois par semaine,2018,fv1fvol,0.417516159,11.78690504,0.321061954,0.513970363,163,Formal volunteer,Forms of volunteering,QC,,
560,560,Fréquence de la fréquentation religieuse,Au moins 1 fois par mois,2018,fv1fvol,0.437509917,14.15948959,0.316091773,0.558928061,102,Formal volunteer,Forms of volunteering,QC,,
561,561,Fréquence de la fréquentation religieuse,Au moins 3 fois par mois,2018,fv1fvol,0.368379565,11.8446355,0.282860031,0.453899098,172,Formal volunteer,Forms of volunteering,QC,,
562,562,Fréquence de la fréquentation religieuse,1 ou 2 fois par an,2018,fv1fvol,0.357645538,9.150817002,0.293500839,0.421790237,359,Formal volunteer,Forms of volunteering,QC,,
563,563,Fréquence de la fréquentation religieuse,Pas du tout,2018,fv1fvol,0.287110119,6.199193539,0.252225676,0.321994561,1071,Formal volunteer,Forms of volunteering,QC,,
564,564,Statut d'immigration,Né.e au Canada,2018,fv1fvol,0.467488313,4.3273983760000005,0.427838082,0.507138544,1039,Formal volunteer,Forms of volunteering,AB,,
565,565,Statut d'immigration,Naturalisé.e,2018,fv1fvol,0.382390741,10.42729186,0.3042411,0.460540383,244,Formal volunteer,Forms of volunteering,AB,,
566,566,Statut d'immigration,Non canadien.ne,2018,fv1fvol,0.331061727,40.2886936,0.069640859,0.592482596,23,Formal volunteer,Forms of volunteering,AB,,...
567,567,Statut d'immigration,Unknown,2018,fv1fvol,0.631497606,9.968874897000001,0.508111589,0.754883623,106,Formal volunteer,Forms of volunteering,AB,,
568,568,Statut d'immigration,Né.e au Canada,2018,fv1fvol,0.432404775,2.573107742,0.410597744,0.454211806,3527,Formal volunteer,Forms of volunteering,AT,,
569,569,Statut d'immigration,Naturalisé.e,2018,fv1fvol,0.355351614,16.5983008,0.239748372,0.470954856,114,Formal volunteer,Forms of volunteering,AT,,*
570,570,Statut d'immigration,Non canadien.ne,2018,fv1fvol,0.471077568,28.59325311,0.207077472,0.735077663,30,Formal volunteer,Forms of volunteering,AT,,*
571,571,Statut d'immigration,Unknown,2018,fv1fvol,0.574637619,5.837439377000001,0.5088923470000001,0.640382891,377,Formal volunteer,Forms of volunteering,AT,,
572,572,Statut d'immigration,Né.e au Canada,2018,fv1fvol,0.467811604,3.912860674,0.431934823,0.5036883839999999,1417,Formal volunteer,Forms of volunteering,BC,,
573,573,Statut d'immigration,Naturalisé.e,2018,fv1fvol,0.373534793,7.650670319,0.317523108,0.429546479,548,Formal volunteer,Forms of volunteering,BC,,
574,574,Statut d'immigration,Non canadien.ne,2018,fv1fvol,0.386441468,20.04882897,0.23458936,0.538293576,68,Formal volunteer,Forms of volunteering,BC,,*
575,575,Statut d'immigration,Unknown,2018,fv1fvol,0.51211968,12.39369523,0.387719683,0.636519676,144,Formal volunteer,Forms of volunteering,BC,,
576,576,Statut d'immigration,Né.e au Canada,2018,fv1fvol,0.438827235,2.959896762,0.413369589,0.46428488,2802,Formal volunteer,Forms of volunteering,ON,,
577,577,Statut d'immigration,Naturalisé.e,2018,fv1fvol,0.33149641,5.405284864,0.296377138,0.3666156820000001,1147,Formal volunteer,Forms of volunteering,ON,,
578,578,Statut d'immigration,Non canadien.ne,2018,fv1fvol,0.43366952,14.29374705,0.312176009,0.555163031,120,Formal volunteer,Forms of volunteering,ON,,
579,579,Statut d'immigration,Unknown,2018,fv1fvol,0.57901716,7.101026993,0.498430957,0.659603362,277,Formal volunteer,Forms of volunteering,ON,,
580,580,Statut d'immigration,Né.e au Canada,2018,fv1fvol,0.518478719,2.980596012,0.488189914,0.548767524,1687,Formal volunteer,Forms of volunteering,PR,,
581,581,Statut d'immigration,Naturalisé.e,2018,fv1fvol,0.494407063,8.206184974,0.414887486,0.57392664,227,Formal volunteer,Forms of volunteering,PR,,
582,582,Statut d'immigration,Non canadien.ne,2018,fv1fvol,0.430350202,30.04035072,0.17696858699999998,0.6837318179999999,33,Formal volunteer,Forms of volunteering,PR,,*
583,583,Statut d'immigration,Unknown,2018,fv1fvol,0.5498906689999999,8.568957515,0.457537367,0.642243972,206,Formal volunteer,Forms of volunteering,PR,,
584,584,Statut d'immigration,Né.e au Canada,2018,fv1fvol,0.332455178,4.403043232,0.303764941,0.361145416,1621,Formal volunteer,Forms of volunteering,QC,,
585,585,Statut d'immigration,Naturalisé.e,2018,fv1fvol,0.27134890100000003,13.47751011,0.19967091,0.343026892,212,Formal volunteer,Forms of volunteering,QC,,
586,586,Statut d'immigration,Non canadien.ne,2018,fv1fvol,0.33282963,29.9861263,0.137219906,0.528439353,45,Formal volunteer,Forms of volunteering,QC,,*
587,587,Statut d'immigration,Unknown,2018,fv1fvol,0.339028447,15.55593961,0.235661788,0.442395107,135,Formal volunteer,Forms of volunteering,QC,,
588,588,Groupe d'âge,15 à 24 ans,2018,ivc_flag,0.8108352240000001,6.822419409,0.7024128000000001,0.919257648,74,Informal volunteer,Forms of volunteering,AB,,
589,589,Groupe d'âge,25 à 34 ans,2018,ivc_flag,0.812407821,4.232757245,0.7450100470000001,0.879805594,205,Informal volunteer,Forms of volunteering,AB,,
590,590,Groupe d'âge,35 à 44 ans,2018,ivc_flag,0.811911849,3.621730248,0.754278604,0.869545094,258,Informal volunteer,Forms of volunteering,AB,,
591,591,Groupe d'âge,45 à 54 ans,2018,ivc_flag,0.7024689540000001,6.562094751,0.612121125,0.792816783,241,Informal volunteer,Forms of volunteering,AB,,
592,592,Groupe d'âge,55 à 64 ans,2018,ivc_flag,0.826216122,3.18335648,0.774666317,0.877765928,320,Informal volunteer,Forms of volunteering,AB,,
593,593,Groupe d'âge,65 à 74 ans,2018,ivc_flag,0.7852164559999999,4.299910665,0.719041004,0.851391908,197,Informal volunteer,Forms of volunteering,AB,,
594,594,Groupe d'âge,75 ans et plus,2018,ivc_flag,0.617867153,8.662613851,0.512963127,0.722771178,117,Informal volunteer,Forms of volunteering,AB,,
595,595,Groupe d'âge,15 à 24 ans,2018,ivc_flag,0.83481913,4.149924994,0.766917417,0.902720843,194,Informal volunteer,Forms of volunteering,AT,,
596,596,Groupe d'âge,25 à 34 ans,2018,ivc_flag,0.811442515,3.403302962,0.7573164490000001,0.8655685809999999,363,Informal volunteer,Forms of volunteering,AT,,
597,597,Groupe d'âge,35 à 44 ans,2018,ivc_flag,0.780910311,3.068311267,0.7339480859999999,0.827872536,594,Informal volunteer,Forms of volunteering,AT,,
598,598,Groupe d'âge,45 à 54 ans,2018,ivc_flag,0.808924857,2.202306242,0.774008094,0.8438416209999999,678,Informal volunteer,Forms of volunteering,AT,,
599,599,Groupe d'âge,55 à 64 ans,2018,ivc_flag,0.737866901,2.397366971,0.7031963590000001,0.772537444,936,Informal volunteer,Forms of volunteering,AT,,
600,600,Groupe d'âge,65 à 74 ans,2018,ivc_flag,0.7156586290000001,2.903826659,0.674927665,0.756389593,835,Informal volunteer,Forms of volunteering,AT,,
601,601,Groupe d'âge,75 ans et plus,2018,ivc_flag,0.5161847620000001,5.586084071,0.4596701520000001,0.572699373,448,Informal volunteer,Forms of volunteering,AT,,
602,602,Groupe d'âge,15 à 24 ans,2018,ivc_flag,0.771725297,6.663932802000001,0.670929729,0.872520865,125,Informal volunteer,Forms of volunteering,BC,,
603,603,Groupe d'âge,25 à 34 ans,2018,ivc_flag,0.754838951,4.76097811,0.68440232,0.8252755829999999,245,Informal volunteer,Forms of volunteering,BC,,
604,604,Groupe d'âge,35 à 44 ans,2018,ivc_flag,0.777501232,4.174796173,0.713882582,0.841119883,326,Informal volunteer,Forms of volunteering,BC,,
605,605,Groupe d'âge,45 à 54 ans,2018,ivc_flag,0.7242597209999999,5.092346458,0.651972694,0.7965467490000001,350,Informal volunteer,Forms of volunteering,BC,,
606,606,Groupe d'âge,55 à 64 ans,2018,ivc_flag,0.735793131,4.191009722,0.675353405,0.796232857,437,Informal volunteer,Forms of volunteering,BC,,
607,607,Groupe d'âge,65 à 74 ans,2018,ivc_flag,0.7944562470000001,3.0886629080000003,0.746362503,0.842549992,431,Informal volunteer,Forms of volunteering,BC,,
608,608,Groupe d'âge,75 ans et plus,2018,ivc_flag,0.592584905,6.556704077000001,0.516432389,0.6687374220000001,263,Informal volunteer,Forms of volunteering,BC,,
609,609,Groupe d'âge,15 à 24 ans,2018,ivc_flag,0.703387987,5.350861226,0.629620205,0.777155769,226,Informal volunteer,Forms of volunteering,ON,,
610,610,Groupe d'âge,25 à 34 ans,2018,ivc_flag,0.773397728,3.210375473,0.7247338390000001,0.822061617,509,Informal volunteer,Forms of volunteering,ON,,
611,611,Groupe d'âge,35 à 44 ans,2018,ivc_flag,0.746632015,3.0344340410000004,0.7022269609999999,0.791037068,677,Informal volunteer,Forms of volunteering,ON,,
612,612,Groupe d'âge,45 à 54 ans,2018,ivc_flag,0.744216889,2.850392822,0.702639967,0.78579381,727,Informal volunteer,Forms of volunteering,ON,,
613,613,Groupe d'âge,55 à 64 ans,2018,ivc_flag,0.722242077,2.947821575,0.680513645,0.76397051,917,Informal volunteer,Forms of volunteering,ON,,
614,614,Groupe d'âge,65 à 74 ans,2018,ivc_flag,0.7276362759999999,2.839857749,0.6871359029999999,0.768136649,795,Informal volunteer,Forms of volunteering,ON,,
615,615,Groupe d'âge,75 ans et plus,2018,ivc_flag,0.5552945739999999,5.001732246,0.500857853,0.609731296,495,Informal volunteer,Forms of volunteering,ON,,
616,616,Groupe d'âge,15 à 24 ans,2018,ivc_flag,0.809446428,4.76175095,0.7339019240000001,0.884990933,138,Informal volunteer,Forms of volunteering,PR,,
617,617,Groupe d'âge,25 à 34 ans,2018,ivc_flag,0.86209539,2.553192811,0.818954706,0.905236074,302,Informal volunteer,Forms of volunteering,PR,,
618,618,Groupe d'âge,35 à 44 ans,2018,ivc_flag,0.828664663,3.273161656,0.775503513,0.881825813,316,Informal volunteer,Forms of volunteering,PR,,
619,619,Groupe d'âge,45 à 54 ans,2018,ivc_flag,0.749808782,4.267045979,0.6871003509999999,0.812517213,319,Informal volunteer,Forms of volunteering,PR,,
620,620,Groupe d'âge,55 à 64 ans,2018,ivc_flag,0.836911663,2.486041273,0.796132712,0.877690613,428,Informal volunteer,Forms of volunteering,PR,,
621,621,Groupe d'âge,65 à 74 ans,2018,ivc_flag,0.7431515940000001,4.154181703,0.682643845,0.803659342,389,Informal volunteer,Forms of volunteering,PR,,
622,622,Groupe d'âge,75 ans et plus,2018,ivc_flag,0.539574356,6.5114318220000005,0.470712949,0.608435763,261,Informal volunteer,Forms of volunteering,PR,,
623,623,Groupe d'âge,15 à 24 ans,2018,ivc_flag,0.8059777659999999,6.236437111,0.707461555,0.904493977,88,Informal volunteer,Forms of volunteering,QC,,
624,624,Groupe d'âge,25 à 34 ans,2018,ivc_flag,0.7950396959999999,3.92597948,0.7338631529999999,0.8562162390000001,222,Informal volunteer,Forms of volunteering,QC,,
625,625,Groupe d'âge,35 à 44 ans,2018,ivc_flag,0.6920523040000001,4.762700257,0.627451153,0.7566534559999999,352,Informal volunteer,Forms of volunteering,QC,,
626,626,Groupe d'âge,45 à 54 ans,2018,ivc_flag,0.7372882279999999,4.355124995,0.67435413,0.800222326,294,Informal volunteer,Forms of volunteering,QC,,
