Group,Attribute,Year,QuestionNo.,Estimate,cv,CI Lower,CI Upper,Unweightedn,QuestionText,QuestionGroup,Region,Province,Marker
Gender,Male gender,2018,gndr_1/fv1fvol,0.495669756,0.919693446,0.48986084,0.501479842,485,Percentage of volunteers,Percentage of all voluneers,13,NB,
Gender,Female gender,2018,gndr_2/fv1fvol,0.504330244,0.856404404,0.498520158,0.51013916,621,Percentage of volunteers,Percentage of all voluneers,13,NB,
Immigration status,Native-born,2018,dcit2_1/fv1fvol,0.885895007,1.479970268,0.857171265,0.909452432,992,Percentage of volunteers,Percentage of all voluneers,13,NB,
Immigration status,Naturalized,2018,dcit2_2/fv1fvol,0.014997175,14.21037024,0.007500569,0.029761744,16,Percentage of volunteers,Percentage of all voluneers,13,NB,É
Immigration status,Unknown,2018,dcit2_3/fv1fvol,0.090416462,12.72812735,0.069128992,0.117432198,91,Percentage of volunteers,Percentage of all voluneers,13,NB,
Immigration status,Non-Canadian,2018,dcit2_4/fv1fvol,0.008691356,45.50570308,0.003558998,0.021068494,7,Percentage of volunteers,Percentage of all voluneers,13,NB,É
Labour force status,Employed,2018,dlfs_1/fv1fvol,0.561503184,3.323435033,0.530550236,0.591984776,562,Percentage of volunteers,Percentage of all voluneers,13,NB,
Labour force status,Unemployed,2018,dlfs_2/fv1fvol,0.01288748,25.6265076,0.005787749,0.028447133,10,Percentage of volunteers,Percentage of all voluneers,13,NB,É
Labour force status,Not in labour force,2018,dlfs_3/fv1fvol,0.328227534,5.07455184,0.302694139,0.354818803,434,Percentage of volunteers,Percentage of all voluneers,13,NB,
Labour force status,Unable to determine,2018,dlfs_4/fv1fvol,0.097381803,13.72112407,0.076497608,0.123206828,100,Percentage of volunteers,Percentage of all voluneers,13,NB,
Marital status,Married/common-law,2018,marstat2_1/fv1fvol,0.620222197,2.91003707,0.589368693,0.650133638,671,Percentage of volunteers,Percentage of all voluneers,13,NB,
Marital status,Widowed,2018,marstat2_2/fv1fvol,0.082620159,10.23397951,0.068695877,0.099066591,122,Percentage of volunteers,Percentage of all voluneers,13,NB,
Marital status,Separated/divorced,2018,marstat2_3/fv1fvol,0.240575385,5.720717296,0.216274318,0.266677861,186,Percentage of volunteers,Percentage of all voluneers,13,NB,
Marital status,"Single, never married",2018,marstat2_4/fv1fvol,0.056582259,12.55468609,0.045740346,0.069806058,127,Percentage of volunteers,Percentage of all voluneers,13,NB,
Marital status (original),Married,2018,marstat_1/fv1fvol,0.500347578,3.412506836,0.471778089,0.528914796,569,Percentage of volunteers,Percentage of all voluneers,13,NB,
Marital status (original),Living common-law,2018,marstat_2/fv1fvol,0.119874619,12.78273879,0.09625576,0.148337726,102,Percentage of volunteers,Percentage of all voluneers,13,NB,
Marital status (original),Widowed,2018,marstat_3/fv1fvol,0.056582259,12.55468609,0.045740346,0.069806058,127,Percentage of volunteers,Percentage of all voluneers,13,NB,
Marital status (original),Separated,2018,marstat_4/fv1fvol,0.033078942,20.07129467,0.023633694,0.046120691,43,Percentage of volunteers,Percentage of all voluneers,13,NB,*
Marital status (original),Divorced,2018,marstat_5/fv1fvol,0.049541217,11.71837846,0.038745237,0.063147773,79,Percentage of volunteers,Percentage of all voluneers,13,NB,
Marital status (original),"Single, never married",2018,marstat_6/fv1fvol,0.240575385,5.720717296,0.216274318,0.266677861,186,Percentage of volunteers,Percentage of all voluneers,13,NB,
Personal income category,"Less than $25,000",2018,incg2_1/fv1fvol,0.403567706,3.337012819,0.381683882,0.425842104,353,Percentage of volunteers,Percentage of all voluneers,13,NB,
Personal income category,"$25,000 to $49,999",2018,incg2_2/fv1fvol,0.318924532,4.288398852,0.293866862,0.345074702,363,Percentage of volunteers,Percentage of all voluneers,13,NB,
Personal income category,"$50,000 to $74,999",2018,incg2_3/fv1fvol,0.149372096,6.914793788,0.131065048,0.169736753,202,Percentage of volunteers,Percentage of all voluneers,13,NB,
Personal income category,"$75,000 to $99,999",2018,incg2_4/fv1fvol,0.077111937,9.172384813,0.06351392,0.093331083,118,Percentage of volunteers,Percentage of all voluneers,13,NB,
Personal income category,"$100,000 to $124,999",2018,incg2_5/fv1fvol,0.029001655,19.32380758,0.019584515,0.042749545,36,Percentage of volunteers,Percentage of all voluneers,13,NB,*
Personal income category,"$125,000 and more",2018,incg2_6/fv1fvol,0.022022075,17.53260949,0.015079825,0.032056287,34,Percentage of volunteers,Percentage of all voluneers,13,NB,*
Age group,15 to 24 years,2018,agegr10_1/fv1fvol,0.129366591,0.062565274,0.129207652,0.129525695,88,Percentage of volunteers,Percentage of all voluneers,24,QC,
Age group,25 to 34 years,2018,agegr10_2/fv1fvol,0.157634665,0.062565934,0.15744099,0.157828534,222,Percentage of volunteers,Percentage of all voluneers,24,QC,
Age group,35 to 44 years,2018,agegr10_3/fv1fvol,0.163665271,0.062564129,0.163464192,0.16386655,352,Percentage of volunteers,Percentage of all voluneers,24,QC,
Age group,45 to 54 years,2018,agegr10_4/fv1fvol,0.154293976,0.342928742,0.153257267,0.155336411,294,Percentage of volunteers,Percentage of all voluneers,24,QC,
Age group,55 to 64 years,2018,agegr10_5/fv1fvol,0.173738028,0.062564936,0.173524568,0.173951695,443,Percentage of volunteers,Percentage of all voluneers,24,QC,
Age group,65 to 74 years,2018,agegr10_6/fv1fvol,0.129425442,0.062565676,0.129266431,0.129584621,372,Percentage of volunteers,Percentage of all voluneers,24,QC,
Age group,75 years and over,2018,agegr10_7/fv1fvol,0.091876027,0.062565469,0.091763152,0.091989026,242,Percentage of volunteers,Percentage of all voluneers,24,QC,
Education,Less than High School,2018,dh1ged_1/fv1fvol,0.15048994,7.148309581,0.130551948,0.172867468,250,Percentage of volunteers,Percentage of all voluneers,24,QC,
Education,Graduated from High school,2018,dh1ged_2/fv1fvol,0.238844273,5.726018166,0.213018111,0.266740308,394,Percentage of volunteers,Percentage of all voluneers,24,QC,
Education,Post-secondary diploma,2018,dh1ged_3/fv1fvol,0.374138645,4.214759565,0.343708027,0.405598411,677,Percentage of volunteers,Percentage of all voluneers,24,QC,
Education,University Diploma,2018,dh1ged_4/fv1fvol,0.236527142,4.740635169,0.215208621,0.259259825,552,Percentage of volunteers,Percentage of all voluneers,24,QC,
Family income category,"Less than $25,000",2018,famincg2_1/fv1fvol,0.147016865,7.387279232,0.126933604,0.16966019,278,Percentage of donors,Percentage of total donors,24,QC,
Family income category,"$25,000 to $49,999",2018,famincg2_2/fv1fvol,0.204511104,5.568745179,0.183041861,0.227796355,431,Percentage of donors,Percentage of total donors,24,QC,
Family income category,"$50,000 to $74,999",2018,famincg2_3/fv1fvol,0.176382957,6.265066354,0.155710111,0.199153022,373,Percentage of donors,Percentage of total donors,24,QC,
Family income category,"$75,000 to $99,999",2018,famincg2_4/fv1fvol,0.152436901,6.876006466,0.132963556,0.174189269,297,Percentage of donors,Percentage of total donors,24,QC,
Family income category,"$100,000 to $124,999",2018,famincg2_5/fv1fvol,0.115841189,9.328320793,0.096241255,0.138819611,212,Percentage of donors,Percentage of total donors,24,QC,
Family income category,"$125,000 and more",2018,famincg2_6/fv1fvol,0.203810984,5.196465455,0.183790515,0.225410023,422,Percentage of donors,Percentage of total donors,24,QC,
Frequency of religious attendance,At least once a week,2018,ree_02_1/fv1fvol,0.075593699,9.971183287,0.062052984,0.091799971,163,Percentage of volunteers,Percentage of all voluneers,24,QC,
Frequency of religious attendance,At least once a month,2018,ree_02_2/fv1fvol,0.045297204,12.63195358,0.035293924,0.057965335,102,Percentage of volunteers,Percentage of all voluneers,24,QC,
Frequency of religious attendance,At least 3 times a year,2018,ree_02_3/fv1fvol,0.083948202,10.10757519,0.068711206,0.102193291,172,Percentage of volunteers,Percentage of all voluneers,24,QC,
Frequency of religious attendance,Once or twice a year,2018,ree_02_4/fv1fvol,0.193302624,6.140518597,0.171044232,0.217696877,359,Percentage of volunteers,Percentage of all voluneers,24,QC,
Frequency of religious attendance,Not at all,2018,ree_02_5/fv1fvol,0.601858271,2.460652539,0.572433689,0.630564753,1071,Percentage of volunteers,Percentage of all voluneers,24,QC,
Gender,Male gender,2018,gndr_1/fv1fvol,0.498288678,0.396840965,0.494403796,0.502173767,933,Percentage of volunteers,Percentage of all voluneers,24,QC,
Gender,Female gender,2018,gndr_2/fv1fvol,0.501711322,0.394133334,0.497826237,0.5055962,1080,Percentage of volunteers,Percentage of all voluneers,24,QC,
Immigration status,Native-born,2018,dcit2_1/fv1fvol,0.767666052,1.634569085,0.742107746,0.79140339,1621,Percentage of volunteers,Percentage of all voluneers,24,QC,
Immigration status,Naturalized,2018,dcit2_2/fv1fvol,0.133607791,7.729343544,0.114588237,0.155230774,212,Percentage of volunteers,Percentage of all voluneers,24,QC,
Immigration status,Unknown,2018,dcit2_3/fv1fvol,0.063801449,11.04366919,0.051279863,0.079125567,135,Percentage of volunteers,Percentage of all voluneers,24,QC,
Immigration status,Non-Canadian,2018,dcit2_4/fv1fvol,0.034924709,19.56046328,0.023724711,0.05113508,45,Percentage of volunteers,Percentage of all voluneers,24,QC,*
Labour force status,Employed,2018,dlfs_1/fv1fvol,0.564103477,2.219071547,0.539371432,0.588520658,1043,Percentage of volunteers,Percentage of all voluneers,24,QC,
Labour force status,Unemployed,2018,dlfs_2/fv1fvol,0.039365657,16.79312447,0.028245793,0.054617166,52,Percentage of volunteers,Percentage of all voluneers,24,QC,*
Labour force status,Not in labour force,2018,dlfs_3/fv1fvol,0.324534336,3.422834763,0.303101801,0.346728367,762,Percentage of volunteers,Percentage of all voluneers,24,QC,
Labour force status,Unable to determine,2018,dlfs_4/fv1fvol,0.071996529,9.949717727,0.059129936,0.087402791,156,Percentage of volunteers,Percentage of all voluneers,24,QC,
Marital status,Married/common-law,2018,marstat2_1/fv1fvol,0.605532448,1.996409315,0.581549221,0.629017967,1156,Percentage of volunteers,Percentage of all voluneers,24,QC,
Marital status,Widowed,2018,marstat2_2/fv1fvol,0.076729062,7.72262726,0.0658671,0.089211176,254,Percentage of volunteers,Percentage of all voluneers,24,QC,
Marital status,Separated/divorced,2018,marstat2_3/fv1fvol,0.264207319,3.96862364,0.244126993,0.285315872,439,Percentage of volunteers,Percentage of all voluneers,24,QC,
Marital status,"Single, never married",2018,marstat2_4/fv1fvol,0.053531171,7.428484432,0.046235119,0.061903836,164,Percentage of volunteers,Percentage of all voluneers,24,QC,
Marital status (original),Married,2018,marstat_1/fv1fvol,0.377299509,3.297370796,0.353186065,0.402035982,713,Percentage of volunteers,Percentage of all voluneers,24,QC,
Marital status (original),Living common-law,2018,marstat_2/fv1fvol,0.228232939,5.30005622,0.205340889,0.252864981,443,Percentage of volunteers,Percentage of all voluneers,24,QC,
Marital status (original),Widowed,2018,marstat_3/fv1fvol,0.053531171,7.428484432,0.046235119,0.061903836,164,Percentage of volunteers,Percentage of all voluneers,24,QC,
Marital status (original),Separated,2018,marstat_4/fv1fvol,0.025506875,15.61271245,0.018747959,0.034616517,60,Percentage of volunteers,Percentage of all voluneers,24,QC,
Marital status (original),Divorced,2018,marstat_5/fv1fvol,0.051222187,8.721081325,0.043123875,0.060744753,194,Percentage of volunteers,Percentage of all voluneers,24,QC,
Marital status (original),"Single, never married",2018,marstat_6/fv1fvol,0.264207319,3.96862364,0.244126993,0.285315872,439,Percentage of volunteers,Percentage of all voluneers,24,QC,
Personal income category,"Less than $25,000",2018,incg2_1/fv1fvol,0.390577278,2.68277043,0.370195962,0.41134781,566,Percentage of volunteers,Percentage of all voluneers,24,QC,
Personal income category,"$25,000 to $49,999",2018,incg2_2/fv1fvol,0.325972238,3.248770812,0.305518048,0.347111381,681,Percentage of volunteers,Percentage of all voluneers,24,QC,
Personal income category,"$50,000 to $74,999",2018,incg2_3/fv1fvol,0.163689539,4.995378801,0.148251226,0.180395041,429,Percentage of volunteers,Percentage of all voluneers,24,QC,
Personal income category,"$75,000 to $99,999",2018,incg2_4/fv1fvol,0.062311993,8.518864434,0.052662215,0.073592627,181,Percentage of volunteers,Percentage of all voluneers,24,QC,
Personal income category,"$100,000 to $124,999",2018,incg2_5/fv1fvol,0.029439073,13.66702546,0.022483909,0.038461092,77,Percentage of volunteers,Percentage of all voluneers,24,QC,
Personal income category,"$125,000 and more",2018,incg2_6/fv1fvol,0.028009879,13.57361485,0.021433012,0.036529566,79,Percentage of volunteers,Percentage of all voluneers,24,QC,
Age group,15 to 24 years,2018,agegr10_1/fv1fvol,0.151515908,4.33036E-06,0.151515895,0.151515921,226,Percentage of volunteers,Percentage of all voluneers,35,ON,
Age group,25 to 34 years,2018,agegr10_2/fv1fvol,0.170455176,0.055489316,0.170269425,0.170641089,509,Percentage of volunteers,Percentage of all voluneers,35,ON,
Age group,35 to 44 years,2018,agegr10_3/fv1fvol,0.154652644,2.59274E-06,0.154652636,0.154652652,677,Percentage of volunteers,Percentage of all voluneers,35,ON,
Age group,45 to 54 years,2018,agegr10_4/fv1fvol,0.160643114,0.058878076,0.160457371,0.160829032,727,Percentage of volunteers,Percentage of all voluneers,35,ON,
Age group,55 to 64 years,2018,agegr10_5/fv1fvol,0.164414398,4.52564E-06,0.164414384,0.164414413,917,Percentage of volunteers,Percentage of all voluneers,35,ON,
Age group,65 to 74 years,2018,agegr10_6/fv1fvol,0.115325024,2.02234E-06,0.115325019,0.115325028,795,Percentage of volunteers,Percentage of all voluneers,35,ON,
Age group,75 years and over,2018,agegr10_7/fv1fvol,0.082993735,4.10028E-06,0.082993728,0.082993742,495,Percentage of volunteers,Percentage of all voluneers,35,ON,
Education,Less than High School,2018,dh1ged_1/fv1fvol,0.111477243,5.652488411,0.099685064,0.124471514,377,Percentage of volunteers,Percentage of all voluneers,35,ON,
Education,Graduated from High school,2018,dh1ged_2/fv1fvol,0.254808624,3.87440109,0.235902275,0.274685504,888,Percentage of volunteers,Percentage of all voluneers,35,ON,
Education,Post-secondary diploma,2018,dh1ged_3/fv1fvol,0.315542642,3.076608451,0.29678684,0.334919218,1331,Percentage of volunteers,Percentage of all voluneers,35,ON,
Education,University Diploma,2018,dh1ged_4/fv1fvol,0.318171491,2.935130852,0.300111958,0.336794817,1471,Percentage of volunteers,Percentage of all voluneers,35,ON,
Family income category,"Less than $25,000",2018,famincg2_1/fv1fvol,0.113988225,6.511398359,0.100198179,0.12940322,436,Percentage of donors,Percentage of total donors,35,ON,
Family income category,"$25,000 to $49,999",2018,famincg2_2/fv1fvol,0.173176946,4.532317262,0.158294228,0.18914449,760,Percentage of donors,Percentage of total donors,35,ON,
Family income category,"$50,000 to $74,999",2018,famincg2_3/fv1fvol,0.168574563,4.476629843,0.154262995,0.183925122,739,Percentage of donors,Percentage of total donors,35,ON,
Family income category,"$75,000 to $99,999",2018,famincg2_4/fv1fvol,0.14522504,4.784785842,0.132098189,0.159416732,671,Percentage of donors,Percentage of total donors,35,ON,
Family income category,"$100,000 to $124,999",2018,famincg2_5/fv1fvol,0.111576155,5.867951729,0.099346276,0.125102453,482,Percentage of donors,Percentage of total donors,35,ON,
Family income category,"$125,000 and more",2018,famincg2_6/fv1fvol,0.287459072,2.864283779,0.271557459,0.303903363,1258,Percentage of donors,Percentage of total donors,35,ON,
Frequency of religious attendance,At least once a week,2018,ree_02_1/fv1fvol,0.159508282,4.752732872,0.145170842,0.174971888,701,Percentage of volunteers,Percentage of all voluneers,35,ON,
Frequency of religious attendance,At least once a month,2018,ree_02_2/fv1fvol,0.091045526,6.908630569,0.079419062,0.104181414,382,Percentage of volunteers,Percentage of all voluneers,35,ON,
Frequency of religious attendance,At least 3 times a year,2018,ree_02_3/fv1fvol,0.100521819,6.980118095,0.087551384,0.11517124,394,Percentage of volunteers,Percentage of all voluneers,35,ON,
Frequency of religious attendance,Once or twice a year,2018,ree_02_4/fv1fvol,0.148253591,5.445971586,0.133081116,0.164826982,573,Percentage of volunteers,Percentage of all voluneers,35,ON,
Frequency of religious attendance,Not at all,2018,ree_02_5/fv1fvol,0.500670782,2.211056057,0.478933554,0.522405475,1978,Percentage of volunteers,Percentage of all voluneers,35,ON,
Gender,Male gender,2018,gndr_1/fv1fvol,0.486767951,0.286094855,0.484032271,0.489504425,1945,Percentage of volunteers,Percentage of all voluneers,35,ON,
Gender,Female gender,2018,gndr_2/fv1fvol,0.513232049,0.271342673,0.510495576,0.515967728,2401,Percentage of volunteers,Percentage of all voluneers,35,ON,
Immigration status,Native-born,2018,dcit2_1/fv1fvol,0.610279735,1.501099943,0.592138374,0.628120946,2802,Percentage of volunteers,Percentage of all voluneers,35,ON,
Immigration status,Naturalized,2018,dcit2_2/fv1fvol,0.290925552,2.998314379,0.274089684,0.308356272,1147,Percentage of volunteers,Percentage of all voluneers,35,ON,
Immigration status,Unknown,2018,dcit2_3/fv1fvol,0.057265509,8.450544034,0.048466549,0.067548495,277,Percentage of volunteers,Percentage of all voluneers,35,ON,
Immigration status,Non-Canadian,2018,dcit2_4/fv1fvol,0.041529204,11.77206031,0.032918384,0.052270705,120,Percentage of volunteers,Percentage of all voluneers,35,ON,
Labour force status,Employed,2018,dlfs_1/fv1fvol,0.58060079,1.568899374,0.562605572,0.598384155,2358,Percentage of volunteers,Percentage of all voluneers,35,ON,
Labour force status,Unemployed,2018,dlfs_2/fv1fvol,0.043260987,13.19216547,0.033336799,0.055968499,118,Percentage of volunteers,Percentage of all voluneers,35,ON,
Labour force status,Not in labour force,2018,dlfs_3/fv1fvol,0.316239331,2.484985472,0.301005929,0.331877634,1578,Percentage of volunteers,Percentage of all voluneers,35,ON,
Labour force status,Unable to determine,2018,dlfs_4/fv1fvol,0.059898892,8.089987136,0.051057184,0.07015854,292,Percentage of volunteers,Percentage of all voluneers,35,ON,
Marital status,Married/common-law,2018,marstat2_1/fv1fvol,0.581632985,1.356973766,0.566050434,0.597054305,2586,Percentage of volunteers,Percentage of all voluneers,35,ON,
Marital status,Widowed,2018,marstat2_2/fv1fvol,0.075123993,5.698525644,0.067133819,0.083979535,510,Percentage of volunteers,Percentage of all voluneers,35,ON,
Marital status,Separated/divorced,2018,marstat2_3/fv1fvol,0.300126538,2.311008374,0.286678438,0.313927856,888,Percentage of volunteers,Percentage of all voluneers,35,ON,
Marital status,"Single, never married",2018,marstat2_4/fv1fvol,0.043116484,6.413102141,0.037999089,0.048888024,362,Percentage of volunteers,Percentage of all voluneers,35,ON,
Marital status (original),Married,2018,marstat_1/fv1fvol,0.513450208,1.488433929,0.498427475,0.528448678,2304,Percentage of volunteers,Percentage of all voluneers,35,ON,
Marital status (original),Living common-law,2018,marstat_2/fv1fvol,0.068182778,7.41139232,0.058899765,0.078806342,282,Percentage of volunteers,Percentage of all voluneers,35,ON,
Marital status (original),Widowed,2018,marstat_3/fv1fvol,0.043116484,6.413102141,0.037999089,0.048888024,362,Percentage of volunteers,Percentage of all voluneers,35,ON,
Marital status (original),Separated,2018,marstat_4/fv1fvol,0.0277278,9.76103205,0.022877761,0.03357071,158,Percentage of volunteers,Percentage of all voluneers,35,ON,
Marital status (original),Divorced,2018,marstat_5/fv1fvol,0.047396193,7.034572309,0.04125933,0.054394059,352,Percentage of volunteers,Percentage of all voluneers,35,ON,
Marital status (original),"Single, never married",2018,marstat_6/fv1fvol,0.300126538,2.311008374,0.286678438,0.313927856,888,Percentage of volunteers,Percentage of all voluneers,35,ON,
Personal income category,"Less than $25,000",2018,incg2_1/fv1fvol,0.420714869,1.604802787,0.407510024,0.434034148,1205,Percentage of volunteers,Percentage of all voluneers,35,ON,
Personal income category,"$25,000 to $49,999",2018,incg2_2/fv1fvol,0.262989015,2.449008755,0.250532167,0.27583728,1181,Percentage of volunteers,Percentage of all voluneers,35,ON,
Personal income category,"$50,000 to $74,999",2018,incg2_3/fv1fvol,0.155786374,3.648308075,0.144943173,0.167282057,870,Percentage of volunteers,Percentage of all voluneers,35,ON,
Personal income category,"$75,000 to $99,999",2018,incg2_4/fv1fvol,0.081018208,4.833136514,0.073650441,0.089052169,527,Percentage of volunteers,Percentage of all voluneers,35,ON,
Personal income category,"$100,000 to $124,999",2018,incg2_5/fv1fvol,0.03869835,7.934514081,0.033096927,0.045203456,264,Percentage of volunteers,Percentage of all voluneers,35,ON,
Personal income category,"$125,000 and more",2018,incg2_6/fv1fvol,0.040793184,6.781848654,0.035691364,0.046589038,299,Percentage of volunteers,Percentage of all voluneers,35,ON,
Age group,15 to 24 years,2018,agegr10_1/fv1fvol,0.166131731,0.40381093,0.164817867,0.16745397,79,Percentage of volunteers,Percentage of all voluneers,46,MB,
Age group,25 to 34 years,2018,agegr10_2/fv1fvol,0.177904043,0.403809289,0.176496986,0.179319874,160,Percentage of volunteers,Percentage of all voluneers,46,MB,
Age group,35 to 44 years,2018,agegr10_3/fv1fvol,0.159523374,0.403808542,0.158261826,0.160793057,174,Percentage of volunteers,Percentage of all voluneers,46,MB,
Age group,45 to 54 years,2018,agegr10_4/fv1fvol,0.154916004,2.202823727,0.148329192,0.161739766,172,Percentage of volunteers,Percentage of all voluneers,46,MB,
Age group,55 to 64 years,2018,agegr10_5/fv1fvol,0.155886767,0.403808592,0.154654004,0.157127531,224,Percentage of volunteers,Percentage of all voluneers,46,MB,
Age group,65 to 74 years,2018,agegr10_6/fv1fvol,0.110132185,0.403809928,0.109261458,0.111008987,206,Percentage of volunteers,Percentage of all voluneers,46,MB,
Age group,75 years and over,2018,agegr10_7/fv1fvol,0.075505895,0.403809115,0.074909031,0.076107124,135,Percentage of volunteers,Percentage of all voluneers,46,MB,
Education,Less than High School,2018,dh1ged_1/fv1fvol,0.137414349,8.131190357,0.116898039,0.160875445,137,Percentage of volunteers,Percentage of all voluneers,46,MB,
Education,Graduated from High school,2018,dh1ged_2/fv1fvol,0.323184252,5.885182751,0.28699642,0.361620814,307,Percentage of volunteers,Percentage of all voluneers,46,MB,
Education,Post-secondary diploma,2018,dh1ged_3/fv1fvol,0.290973389,5.801919963,0.258950015,0.325218985,331,Percentage of volunteers,Percentage of all voluneers,46,MB,
Education,University Diploma,2018,dh1ged_4/fv1fvol,0.24842801,6.149843721,0.21963754,0.279640021,248,Percentage of volunteers,Percentage of all voluneers,46,MB,
Family income category,"Less than $25,000",2018,famincg2_1/fv1fvol,0.11055698,12.29173084,0.08654414,0.140209824,125,Percentage of donors,Percentage of total donors,46,MB,
Family income category,"$25,000 to $49,999",2018,famincg2_2/fv1fvol,0.164495545,7.725257411,0.141023564,0.191005502,232,Percentage of donors,Percentage of total donors,46,MB,
Family income category,"$50,000 to $74,999",2018,famincg2_3/fv1fvol,0.168447728,7.876495141,0.143961716,0.196144222,216,Percentage of donors,Percentage of total donors,46,MB,
Family income category,"$75,000 to $99,999",2018,famincg2_4/fv1fvol,0.192653222,7.977024902,0.164243601,0.224655994,222,Percentage of donors,Percentage of total donors,46,MB,
Family income category,"$100,000 to $124,999",2018,famincg2_5/fv1fvol,0.107986114,11.34378468,0.086169135,0.134513796,129,Percentage of donors,Percentage of total donors,46,MB,
Family income category,"$125,000 and more",2018,famincg2_6/fv1fvol,0.255860411,6.457493823,0.224768441,0.289646366,226,Percentage of donors,Percentage of total donors,46,MB,
Frequency of religious attendance,At least once a week,2018,ree_02_1/fv1fvol,0.193334285,9.152052508,0.160920291,0.230483933,199,Percentage of volunteers,Percentage of all voluneers,46,MB,
Frequency of religious attendance,At least once a month,2018,ree_02_2/fv1fvol,0.083885572,13.6994434,0.063894851,0.109399828,95,Percentage of volunteers,Percentage of all voluneers,46,MB,
Frequency of religious attendance,At least 3 times a year,2018,ree_02_3/fv1fvol,0.095449936,13.1016794,0.073548978,0.123006549,87,Percentage of volunteers,Percentage of all voluneers,46,MB,
Frequency of religious attendance,Once or twice a year,2018,ree_02_4/fv1fvol,0.110460244,10.90869741,0.088912345,0.136448187,134,Percentage of volunteers,Percentage of all voluneers,46,MB,
Frequency of religious attendance,Not at all,2018,ree_02_5/fv1fvol,0.516869963,3.944379737,0.476792046,0.556732024,548,Percentage of volunteers,Percentage of all voluneers,46,MB,
Gender,Male gender,2018,gndr_1/fv1fvol,0.494910038,0.41798825,0.490846115,0.498974634,527,Percentage of volunteers,Percentage of all voluneers,46,MB,
Gender,Female gender,2018,gndr_2/fv1fvol,0.505089962,0.40956363,0.501025368,0.509153883,623,Percentage of volunteers,Percentage of all voluneers,46,MB,
Immigration status,Native-born,2018,dcit2_1/fv1fvol,0.708208178,2.705014625,0.669198209,0.744375119,881,Percentage of volunteers,Percentage of all voluneers,46,MB,
Immigration status,Naturalized,2018,dcit2_2/fv1fvol,0.182248759,8.435352069,0.153962785,0.214414404,163,Percentage of volunteers,Percentage of all voluneers,46,MB,
Immigration status,Unknown,2018,dcit2_3/fv1fvol,0.082119978,13.07576257,0.063341874,0.10583595,88,Percentage of volunteers,Percentage of all voluneers,46,MB,
Immigration status,Non-Canadian,2018,dcit2_4/fv1fvol,0.027423085,33.7256982,0.01406553,0.052786693,18,Percentage of volunteers,Percentage of all voluneers,46,MB,É
Labour force status,Employed,2018,dlfs_1/fv1fvol,0.573193584,3.22517519,0.536541812,0.609058784,629,Percentage of volunteers,Percentage of all voluneers,46,MB,
Labour force status,Unemployed,2018,dlfs_2/fv1fvol,0.022980862,26.18912882,0.013701007,0.038301989,25,Percentage of volunteers,Percentage of all voluneers,46,MB,É
Labour force status,Not in labour force,2018,dlfs_3/fv1fvol,0.288567231,5.670282775,0.257511019,0.321745846,392,Percentage of volunteers,Percentage of all voluneers,46,MB,
Labour force status,Unable to determine,2018,dlfs_4/fv1fvol,0.115258323,12.64530512,0.089567243,0.147127659,104,Percentage of volunteers,Percentage of all voluneers,46,MB,
Marital status,Married/common-law,2018,marstat2_1/fv1fvol,0.565706992,2.784253471,0.534544525,0.59635854,645,Percentage of volunteers,Percentage of all voluneers,46,MB,
Marital status,Widowed,2018,marstat2_2/fv1fvol,0.088297643,12.55997996,0.068800155,0.112652139,136,Percentage of volunteers,Percentage of all voluneers,46,MB,
Marital status,Separated/divorced,2018,marstat2_3/fv1fvol,0.301227478,3.955479995,0.278347237,0.325141104,260,Percentage of volunteers,Percentage of all voluneers,46,MB,
Marital status,"Single, never married",2018,marstat2_4/fv1fvol,0.044767887,10.9759783,0.036047065,0.055477104,109,Percentage of volunteers,Percentage of all voluneers,46,MB,
Marital status (original),Married,2018,marstat_1/fv1fvol,0.491407648,3.198004838,0.46060347,0.522277208,570,Percentage of volunteers,Percentage of all voluneers,46,MB,
Marital status (original),Living common-law,2018,marstat_2/fv1fvol,0.074299344,13.35081642,0.057011109,0.09629477,75,Percentage of volunteers,Percentage of all voluneers,46,MB,
Marital status (original),Widowed,2018,marstat_3/fv1fvol,0.044767887,10.9759783,0.036047065,0.055477104,109,Percentage of volunteers,Percentage of all voluneers,46,MB,
Marital status (original),Separated,2018,marstat_4/fv1fvol,0.039104466,23.1909932,0.024703185,0.061372987,44,Percentage of volunteers,Percentage of all voluneers,46,MB,*
Marital status (original),Divorced,2018,marstat_5/fv1fvol,0.049193177,13.8073723,0.037439611,0.064389757,92,Percentage of volunteers,Percentage of all voluneers,46,MB,
Marital status (original),"Single, never married",2018,marstat_6/fv1fvol,0.301227478,3.955479995,0.278347237,0.325141104,260,Percentage of volunteers,Percentage of all voluneers,46,MB,
Personal income category,"Less than $25,000",2018,incg2_1/fv1fvol,0.378728151,3.744607356,0.35129081,0.406964084,325,Percentage of volunteers,Percentage of all voluneers,46,MB,
Personal income category,"$25,000 to $49,999",2018,incg2_2/fv1fvol,0.298319201,5.208952734,0.268712189,0.329717541,399,Percentage of volunteers,Percentage of all voluneers,46,MB,
Personal income category,"$50,000 to $74,999",2018,incg2_3/fv1fvol,0.166535519,6.282231252,0.146981681,0.188117037,229,Percentage of volunteers,Percentage of all voluneers,46,MB,
Personal income category,"$75,000 to $99,999",2018,incg2_4/fv1fvol,0.095291493,10.63894236,0.077150082,0.1171572,119,Percentage of volunteers,Percentage of all voluneers,46,MB,
