,Unnamed: 0,Unnamed: 0.1,Group,Attribute,Year,QuestionNo.,Estimate,cv,CI Lower,CI Upper,Unweightedn,QuestionText,QuestionGroup,Region,Marker
498,498,499,Sport et loisir,Ne pas soutenir la cause,2018,rg_010,0.7007031425322888,0.0194352664705183,0.674011662511495,0.727394622553083,2354,Touché.e personnellement par la cause,Motivations for Giving by Cause Support,ON,
499,499,500,Sport et loisir,Soutenir la cause,2018,rg_010,0.8081466330067909,0.0324102436574445,0.7568108069300559,0.859482459083525,452,Touché.e personnellement par la cause,Motivations for Giving by Cause Support,ON,
500,500,501,Sport et loisir,Ne pas soutenir la cause,2018,rg_010,0.683438491845684,0.0292676342500506,0.6442340617385041,0.722642921952865,1007,Touché.e personnellement par la cause,Motivations for Giving by Cause Support,PR,
501,501,502,Sport et loisir,Soutenir la cause,2018,rg_010,0.840259850271966,0.0314238368935787,0.788508591803948,0.8920111087399849,309,Touché.e personnellement par la cause,Motivations for Giving by Cause Support,PR,
502,502,503,Sport et loisir,Ne pas soutenir la cause,2018,rg_010,0.65838237120969,0.0315435129314912,0.6176784412010671,0.6990863012183129,1055,Touché.e personnellement par la cause,Motivations for Giving by Cause Support,QC,
503,503,504,Sport et loisir,Soutenir la cause,2018,rg_010,0.76169224264784,0.0488178331217962,0.6888126188608101,0.8345718664348709,216,Touché.e personnellement par la cause,Motivations for Giving by Cause Support,QC,
504,504,505,Éducation et recherche,Ne pas soutenir la cause,2018,rg_010,0.65689338270828,0.0394896683874372,0.6060509333432429,0.707735832073316,699,Touché.e personnellement par la cause,Motivations for Giving by Cause Support,AB,
505,505,506,Éducation et recherche,Soutenir la cause,2018,rg_010,0.788771417223755,0.0540824143438957,0.705161974881632,0.872380859565877,170,Touché.e personnellement par la cause,Motivations for Giving by Cause Support,AB,
506,506,507,Éducation et recherche,Ne pas soutenir la cause,2018,rg_010,0.704489849220085,0.0221660448664686,0.673883534561297,0.735096163878874,2069,Touché.e personnellement par la cause,Motivations for Giving by Cause Support,AT,
507,507,508,Éducation et recherche,Soutenir la cause,2018,rg_010,0.828000677963518,0.0316689955318931,0.776606600808271,0.8793947551187651,596,Touché.e personnellement par la cause,Motivations for Giving by Cause Support,AT,
508,508,509,Éducation et recherche,Ne pas soutenir la cause,2018,rg_010,0.6733394519560111,0.0292381351742879,0.634753268766848,0.7119256351451742,1067,Touché.e personnellement par la cause,Motivations for Giving by Cause Support,BC,
509,509,510,Éducation et recherche,Soutenir la cause,2018,rg_010,0.689649975348691,0.07121355659935699,0.5933913861510091,0.785908564546372,217,Touché.e personnellement par la cause,Motivations for Giving by Cause Support,BC,
510,510,511,Éducation et recherche,Ne pas soutenir la cause,2018,rg_010,0.68294009478781,0.02088824330754,0.654980387589203,0.7108998019864158,2235,Touché.e personnellement par la cause,Motivations for Giving by Cause Support,ON,
511,511,512,Éducation et recherche,Soutenir la cause,2018,rg_010,0.86310877953923,0.0198005952783593,0.829612862501161,0.8966046965773,571,Touché.e personnellement par la cause,Motivations for Giving by Cause Support,ON,
512,512,513,Éducation et recherche,Ne pas soutenir la cause,2018,rg_010,0.689373837721287,0.0289218253857704,0.650296174265935,0.728451501176639,1056,Touché.e personnellement par la cause,Motivations for Giving by Cause Support,PR,
513,513,514,Éducation et recherche,Soutenir la cause,2018,rg_010,0.8301365899280259,0.0358047239166707,0.7718809500343711,0.8883922298216801,260,Touché.e personnellement par la cause,Motivations for Giving by Cause Support,PR,
514,514,515,Éducation et recherche,Ne pas soutenir la cause,2018,rg_010,0.669677367118285,0.0298101575916488,0.630550237916939,0.708804496319632,1078,Touché.e personnellement par la cause,Motivations for Giving by Cause Support,QC,
515,515,516,Éducation et recherche,Soutenir la cause,2018,rg_010,0.7269795420322379,0.0587343452968936,0.643291691651207,0.810667392413269,193,Touché.e personnellement par la cause,Motivations for Giving by Cause Support,QC,
516,516,517,Universités et collèges,Ne pas soutenir la cause,2018,rg_010,0.682542560478974,0.03427831995137,0.6366864350652129,0.7283986858927349,848,Touché.e personnellement par la cause,Motivations for Giving by Cause Support,AB,
517,517,518,Universités et collèges,Soutenir la cause,2018,rg_010,0.540495274023102,0.280990269437962,0.24282787498363606,0.8381626730625691,21,Touché.e personnellement par la cause,Motivations for Giving by Cause Support,AB,*
518,518,519,Universités et collèges,Ne pas soutenir la cause,2018,rg_010,0.7274804617881421,0.0191029417930957,0.700242809137978,0.7547181144383069,2584,Touché.e personnellement par la cause,Motivations for Giving by Cause Support,AT,
519,519,520,Universités et collèges,Soutenir la cause,2018,rg_010,0.8729995111256049,0.0512950158435725,0.7852312973577121,0.960767724893498,81,Touché.e personnellement par la cause,Motivations for Giving by Cause Support,AT,
520,520,521,Universités et collèges,Ne pas soutenir la cause,2018,rg_010,0.672606974636355,0.0284278071180189,0.6351310102499039,0.7100829390228071,1234,Touché.e personnellement par la cause,Motivations for Giving by Cause Support,BC,
521,521,522,Universités et collèges,Soutenir la cause,2018,rg_010,0.8040699867135319,0.10434046352936302,0.639634819461312,0.968505153965752,50,Touché.e personnellement par la cause,Motivations for Giving by Cause Support,BC,
522,522,523,Universités et collèges,Ne pas soutenir la cause,2018,rg_010,0.715716989662366,0.0173822496925045,0.691333525732453,0.74010045359228,2709,Touché.e personnellement par la cause,Motivations for Giving by Cause Support,ON,
523,523,524,Universités et collèges,Soutenir la cause,2018,rg_010,0.7242149972663009,0.0878158882309901,0.599566024582431,0.848863969950172,97,Touché.e personnellement par la cause,Motivations for Giving by Cause Support,ON,
524,524,525,Universités et collèges,Ne pas soutenir la cause,2018,rg_010,0.7149372187804119,0.0239991006430484,0.681308450205015,0.748565987355808,1285,Touché.e personnellement par la cause,Motivations for Giving by Cause Support,PR,
525,525,526,Universités et collèges,Soutenir la cause,2018,rg_010,0.845745249757439,0.112268845372494,0.6596450178234129,1.03184548169147,31,Touché.e personnellement par la cause,Motivations for Giving by Cause Support,PR,
526,526,527,Universités et collèges,Ne pas soutenir la cause,2018,rg_010,0.6792063502208039,0.0280279860617048,0.641894935050072,0.7165177653915359,1208,Touché.e personnellement par la cause,Motivations for Giving by Cause Support,QC,
527,527,528,Universités et collèges,Soutenir la cause,2018,rg_010,0.649626607088112,0.124511416956897,0.491093098722833,0.808160115453391,63,Touché.e personnellement par la cause,Motivations for Giving by Cause Support,QC,
528,528,529,Santé,Ne pas soutenir la cause,2018,rg_010,0.565219041492061,0.062283341593228,0.496220997323568,0.634217085660555,371,Touché.e personnellement par la cause,Motivations for Giving by Cause Support,AB,
529,529,530,Santé,Soutenir la cause,2018,rg_010,0.7843375646439721,0.038687079489470005,0.724864947255835,0.843810182032109,498,Touché.e personnellement par la cause,Motivations for Giving by Cause Support,AB,
530,530,531,Santé,Ne pas soutenir la cause,2018,rg_010,0.6049654647092572,0.036157035420285005,0.562093687341041,0.647837242077474,1043,Touché.e personnellement par la cause,Motivations for Giving by Cause Support,AT,
531,531,532,Santé,Soutenir la cause,2018,rg_010,0.8327760211146089,0.0192702064992633,0.8013229779290328,0.8642290643001859,1622,Touché.e personnellement par la cause,Motivations for Giving by Cause Support,AT,
532,532,533,Santé,Ne pas soutenir la cause,2018,rg_010,0.5681505511279301,0.0498563138063237,0.512632822652076,0.6236682796037839,620,Touché.e personnellement par la cause,Motivations for Giving by Cause Support,BC,
533,533,534,Santé,Soutenir la cause,2018,rg_010,0.795227540434518,0.0264644909408056,0.753979525992562,0.8364755548764742,664,Touché.e personnellement par la cause,Motivations for Giving by Cause Support,BC,
534,534,535,Santé,Ne pas soutenir la cause,2018,rg_010,0.569775172709097,0.0360891718213196,0.529472993634159,0.610077351784036,1117,Touché.e personnellement par la cause,Motivations for Giving by Cause Support,ON,
535,535,536,Santé,Soutenir la cause,2018,rg_010,0.8481718912152779,0.0143334513780402,0.8243441571601371,0.8719996252704191,1689,Touché.e personnellement par la cause,Motivations for Giving by Cause Support,ON,
536,536,537,Santé,Ne pas soutenir la cause,2018,rg_010,0.5628837927036,0.0493193511470041,0.508473108213548,0.6172944771936529,557,Touché.e personnellement par la cause,Motivations for Giving by Cause Support,PR,
537,537,538,Santé,Soutenir la cause,2018,rg_010,0.847886089137741,0.0210929398720162,0.8128332890718609,0.882938889203621,759,Touché.e personnellement par la cause,Motivations for Giving by Cause Support,PR,
538,538,539,Santé,Ne pas soutenir la cause,2018,rg_010,0.586666408264641,0.0479096264313691,0.531577762368845,0.641755054160436,602,Touché.e personnellement par la cause,Motivations for Giving by Cause Support,QC,
539,539,540,Santé,Soutenir la cause,2018,rg_010,0.769187192164769,0.0299446044393363,0.7240433295390941,0.814331054790445,669,Touché.e personnellement par la cause,Motivations for Giving by Cause Support,QC,
540,540,541,Hôpitaux,Ne pas soutenir la cause,2018,rg_010,0.6679142175285079,0.0393226368839017,0.6164374328827691,0.7193910021742479,718,Touché.e personnellement par la cause,Motivations for Giving by Cause Support,AB,
541,541,542,Hôpitaux,Soutenir la cause,2018,rg_010,0.7419832918469229,0.0572010621519422,0.6587980449338728,0.8251685387599741,151,Touché.e personnellement par la cause,Motivations for Giving by Cause Support,AB,
542,542,543,Hôpitaux,Ne pas soutenir la cause,2018,rg_010,0.697661026007959,0.0243428793833942,0.6643748043763821,0.7309472476395351,1799,Touché.e personnellement par la cause,Motivations for Giving by Cause Support,AT,
543,543,544,Hôpitaux,Soutenir la cause,2018,rg_010,0.8046614788072701,0.0281415619312002,0.76027920991143,0.849043747703109,866,Touché.e personnellement par la cause,Motivations for Giving by Cause Support,AT,
544,544,545,Hôpitaux,Ne pas soutenir la cause,2018,rg_010,0.647810430920594,0.033072946110452,0.6058182035874189,0.6898026582537701,1022,Touché.e personnellement par la cause,Motivations for Giving by Cause Support,BC,
545,545,546,Hôpitaux,Soutenir la cause,2018,rg_010,0.7916801171170551,0.0442389217379694,0.7230361519936099,0.8603240822404989,262,Touché.e personnellement par la cause,Motivations for Giving by Cause Support,BC,
546,546,547,Hôpitaux,Ne pas soutenir la cause,2018,rg_010,0.7025467004989789,0.0204399631207959,0.674401561530297,0.73069183946766,2072,Touché.e personnellement par la cause,Motivations for Giving by Cause Support,ON,
547,547,548,Hôpitaux,Soutenir la cause,2018,rg_010,0.754338687536835,0.0309864243629131,0.7085259823481691,0.800151392725501,734,Touché.e personnellement par la cause,Motivations for Giving by Cause Support,ON,
548,548,549,Hôpitaux,Ne pas soutenir la cause,2018,rg_010,0.709432551881495,0.0258366144579481,0.6735077147802522,0.745357388982738,1091,Touché.e personnellement par la cause,Motivations for Giving by Cause Support,PR,
549,549,550,Hôpitaux,Soutenir la cause,2018,rg_010,0.7697673947437769,0.0478361661723541,0.6975961877533239,0.8419386017342291,225,Touché.e personnellement par la cause,Motivations for Giving by Cause Support,PR,
550,550,551,Hôpitaux,Ne pas soutenir la cause,2018,rg_010,0.6633783041092329,0.0347509338701066,0.618195223843343,0.7085613843751221,807,Touché.e personnellement par la cause,Motivations for Giving by Cause Support,QC,
551,551,552,Hôpitaux,Soutenir la cause,2018,rg_010,0.705150332223948,0.0433308644152286,0.645264076729786,0.7650365877181099,464,Touché.e personnellement par la cause,Motivations for Giving by Cause Support,QC,
552,552,553,Services sociaux,Ne pas soutenir la cause,2018,rg_010,0.6696707158278199,0.0512532298179752,0.6023992892614289,0.73694214239421,412,Touché.e personnellement par la cause,Motivations for Giving by Cause Support,AB,
553,553,554,Services sociaux,Soutenir la cause,2018,rg_010,0.690268811343379,0.0453016926709032,0.628980060277753,0.7515575624090051,457,Touché.e personnellement par la cause,Motivations for Giving by Cause Support,AB,
554,554,555,Services sociaux,Ne pas soutenir la cause,2018,rg_010,0.707383639609077,0.0304565452687661,0.665157270332188,0.7496100088859649,1134,Touché.e personnellement par la cause,Motivations for Giving by Cause Support,AT,
555,555,556,Services sociaux,Soutenir la cause,2018,rg_010,0.75029568895128,0.0229101646793394,0.7166050883628861,0.7839862895396741,1531,Touché.e personnellement par la cause,Motivations for Giving by Cause Support,AT,
556,556,557,Services sociaux,Ne pas soutenir la cause,2018,rg_010,0.63433109575628,0.0439506355375024,0.5796887604330749,0.688973431079486,586,Touché.e personnellement par la cause,Motivations for Giving by Cause Support,BC,
557,557,558,Services sociaux,Soutenir la cause,2018,rg_010,0.7153870346677479,0.0331916941881098,0.6688478707970921,0.761926198538405,698,Touché.e personnellement par la cause,Motivations for Giving by Cause Support,BC,
558,558,559,Services sociaux,Ne pas soutenir la cause,2018,rg_010,0.7040471449943649,0.0233069704357759,0.671885692231665,0.736208597757065,1381,Touché.e personnellement par la cause,Motivations for Giving by Cause Support,ON,
559,559,560,Services sociaux,Soutenir la cause,2018,rg_010,0.729664869566192,0.0244591712218163,0.6946853962946761,0.764644342837708,1425,Touché.e personnellement par la cause,Motivations for Giving by Cause Support,ON,
560,560,561,Services sociaux,Ne pas soutenir la cause,2018,rg_010,0.683112776599008,0.0352241332266063,0.635952014519631,0.730273538678386,667,Touché.e personnellement par la cause,Motivations for Giving by Cause Support,PR,
561,561,562,Services sociaux,Soutenir la cause,2018,rg_010,0.7606331173742958,0.0305742272646168,0.715052646142174,0.8062135886064179,649,Touché.e personnellement par la cause,Motivations for Giving by Cause Support,PR,
562,562,563,Services sociaux,Ne pas soutenir la cause,2018,rg_010,0.649522236940642,0.042669850282275004,0.5952018025633921,0.703842671317892,592,Touché.e personnellement par la cause,Motivations for Giving by Cause Support,QC,
563,563,564,Services sociaux,Soutenir la cause,2018,rg_010,0.7075976444992049,0.0331868000693328,0.661572003193954,0.753623285804455,679,Touché.e personnellement par la cause,Motivations for Giving by Cause Support,QC,
564,564,565,Environnement,Ne pas soutenir la cause,2018,rg_010,0.671686151824199,0.0376188867148962,0.6221616147691701,0.721210688879227,767,Touché.e personnellement par la cause,Motivations for Giving by Cause Support,AB,
565,565,566,Environnement,Soutenir la cause,2018,rg_010,0.751321147836515,0.0761473046753036,0.639189490827408,0.863452804845621,102,Touché.e personnellement par la cause,Motivations for Giving by Cause Support,AB,
566,566,567,Environnement,Ne pas soutenir la cause,2018,rg_010,0.7260344287000601,0.0198941640708279,0.6977250067324581,0.7543438506676621,2262,Touché.e personnellement par la cause,Motivations for Giving by Cause Support,AT,
567,567,568,Environnement,Soutenir la cause,2018,rg_010,0.7632282705569731,0.0510627535978005,0.686843501418903,0.839613039695042,403,Touché.e personnellement par la cause,Motivations for Giving by Cause Support,AT,
568,568,569,Environnement,Ne pas soutenir la cause,2018,rg_010,0.659750606849922,0.0329435358661609,0.617151734780792,0.7023494789190521,1037,Touché.e personnellement par la cause,Motivations for Giving by Cause Support,BC,
569,569,570,Environnement,Soutenir la cause,2018,rg_010,0.759186934643126,0.0450599193719147,0.692138718648536,0.826235150637715,247,Touché.e personnellement par la cause,Motivations for Giving by Cause Support,BC,
570,570,571,Environnement,Ne pas soutenir la cause,2018,rg_010,0.697177519453109,0.018927736676806,0.6713138494026619,0.7230411895035559,2457,Touché.e personnellement par la cause,Motivations for Giving by Cause Support,ON,
571,571,572,Environnement,Soutenir la cause,2018,rg_010,0.8606310878477529,0.0241532793810103,0.819889192810203,0.901372982885302,349,Touché.e personnellement par la cause,Motivations for Giving by Cause Support,ON,
572,572,573,Environnement,Ne pas soutenir la cause,2018,rg_010,0.7110305419653629,0.0256399490897424,0.6752988562369399,0.746762227693785,1122,Touché.e personnellement par la cause,Motivations for Giving by Cause Support,PR,
573,573,574,Environnement,Soutenir la cause,2018,rg_010,0.761043682328898,0.0513808183403707,0.684403118149105,0.8376842465086909,194,Touché.e personnellement par la cause,Motivations for Giving by Cause Support,PR,
574,574,575,Environnement,Ne pas soutenir la cause,2018,rg_010,0.676039503756647,0.028748431444453,0.637947456077944,0.71413155143535,1146,Touché.e personnellement par la cause,Motivations for Giving by Cause Support,QC,
575,575,576,Environnement,Soutenir la cause,2018,rg_010,0.701293899356917,0.0810462073771966,0.5898950132079049,0.8126927855059292,125,Touché.e personnellement par la cause,Motivations for Giving by Cause Support,QC,
576,576,577,Aménagement et logement,Ne pas soutenir la cause,2018,rg_010,0.677072220368423,0.0357420583841293,0.6296411804727929,0.724503260264052,837,Touché.e personnellement par la cause,Motivations for Giving by Cause Support,AB,
577,577,578,Aménagement et logement,Soutenir la cause,2018,rg_010,0.7491929056718492,0.128424210703099,0.560615936034066,0.9377698753096328,32,Touché.e personnellement par la cause,Motivations for Giving by Cause Support,AB,
578,578,579,Aménagement et logement,Ne pas soutenir la cause,2018,rg_010,0.721944141536984,0.0192833127311262,0.6946585526001989,0.7492297304737691,2539,Touché.e personnellement par la cause,Motivations for Giving by Cause Support,AT,
579,579,580,Aménagement et logement,Soutenir la cause,2018,rg_010,0.9190896469008242,0.0248995427133163,0.87423604374752,0.9639432500541292,126,Touché.e personnellement par la cause,Motivations for Giving by Cause Support,AT,
580,580,581,Aménagement et logement,Ne pas soutenir la cause,2018,rg_010,0.672981310163377,0.0284111252151032,0.635506492494467,0.710456127832288,1237,Touché.e personnellement par la cause,Motivations for Giving by Cause Support,BC,
581,581,582,Aménagement et logement,Soutenir la cause,2018,rg_010,0.778536550700728,0.0960265815024151,0.632009244288438,0.925063857113018,47,Touché.e personnellement par la cause,Motivations for Giving by Cause Support,BC,
582,582,583,Aménagement et logement,Ne pas soutenir la cause,2018,rg_010,0.7124797630917808,0.0173405080328715,0.688264876386086,0.7366946497974759,2698,Touché.e personnellement par la cause,Motivations for Giving by Cause Support,ON,
583,583,584,Aménagement et logement,Soutenir la cause,2018,rg_010,0.8270268255089509,0.0672148755873195,0.7180753573939709,0.93597829362393,108,Touché.e personnellement par la cause,Motivations for Giving by Cause Support,ON,
584,584,585,Aménagement et logement,Ne pas soutenir la cause,2018,rg_010,0.7201930797211701,0.0242542860213329,0.685956881696464,0.754429277745875,1235,Touché.e personnellement par la cause,Motivations for Giving by Cause Support,PR,
585,585,586,Aménagement et logement,Soutenir la cause,2018,rg_010,0.6721866127791349,0.109112902245233,0.528434559250772,0.8159386663074979,81,Touché.e personnellement par la cause,Motivations for Giving by Cause Support,PR,
586,586,587,Aménagement et logement,Ne pas soutenir la cause,2018,rg_010,0.6739159411899671,0.0282051766924727,0.6366611061024949,0.7111707762774392,1224,Touché.e personnellement par la cause,Motivations for Giving by Cause Support,QC,
587,587,588,Aménagement et logement,Soutenir la cause,2018,rg_010,0.833777596802769,0.0840057491574468,0.696497580567416,0.971057613038122,47,Touché.e personnellement par la cause,Motivations for Giving by Cause Support,QC,
588,588,589,"Droit, plaidoyer et politique",Ne pas soutenir la cause,2018,rg_010,0.67147076622291,0.0362074078346023,0.623819698710521,0.7191218337352979,815,Touché.e personnellement par la cause,Motivations for Giving by Cause Support,AB,
589,589,590,"Droit, plaidoyer et politique",Soutenir la cause,2018,rg_010,0.818567425349835,0.083534521764308,0.6845477567574071,0.952587093942264,54,Touché.e personnellement par la cause,Motivations for Giving by Cause Support,AB,
590,590,591,"Droit, plaidoyer et politique",Ne pas soutenir la cause,2018,rg_010,0.7373904251469459,0.0196203936896296,0.7090338809437551,0.765746969350136,2410,Touché.e personnellement par la cause,Motivations for Giving by Cause Support,AT,
591,591,592,"Droit, plaidoyer et politique",Soutenir la cause,2018,rg_010,0.660114348573189,0.0658182161787714,0.574958717518332,0.7452699796280459,255,Touché.e personnellement par la cause,Motivations for Giving by Cause Support,AT,
592,592,593,"Droit, plaidoyer et politique",Ne pas soutenir la cause,2018,rg_010,0.6735387716346539,0.0289017644616511,0.63538521321832,0.7116923300509879,1210,Touché.e personnellement par la cause,Motivations for Giving by Cause Support,BC,
593,593,594,"Droit, plaidoyer et politique",Soutenir la cause,2018,rg_010,0.7331028354763509,0.08448543845845599,0.611709497747308,0.854496173205393,74,Touché.e personnellement par la cause,Motivations for Giving by Cause Support,BC,
594,594,595,"Droit, plaidoyer et politique",Ne pas soutenir la cause,2018,rg_010,0.7111152322193721,0.0178683919332044,0.6862109779185219,0.736019486520222,2659,Touché.e personnellement par la cause,Motivations for Giving by Cause Support,ON,
595,595,596,"Droit, plaidoyer et politique",Soutenir la cause,2018,rg_010,0.818654442405653,0.0548765426289707,0.730603206599647,0.906705678211658,147,Touché.e personnellement par la cause,Motivations for Giving by Cause Support,ON,
596,596,597,"Droit, plaidoyer et politique",Ne pas soutenir la cause,2018,rg_010,0.714322741148019,0.0244246355880455,0.6801271071285679,0.7485183751674691,1224,Touché.e personnellement par la cause,Motivations for Giving by Cause Support,PR,
597,597,598,"Droit, plaidoyer et politique",Soutenir la cause,2018,rg_010,0.774912222829362,0.0823025451276042,0.649911113345172,0.8999133323135521,92,Touché.e personnellement par la cause,Motivations for Giving by Cause Support,PR,
598,598,599,"Droit, plaidoyer et politique",Ne pas soutenir la cause,2018,rg_010,0.6742663499521578,0.028576310016398,0.636501677169912,0.712031022734403,1219,Touché.e personnellement par la cause,Motivations for Giving by Cause Support,QC,
599,599,600,"Droit, plaidoyer et politique",Soutenir la cause,2018,rg_010,0.7821308971090759,0.0914909461145316,0.6418799986062479,0.922381795611904,52,Touché.e personnellement par la cause,Motivations for Giving by Cause Support,QC,
600,600,601,"Subventions, collecte de fonds",Ne pas soutenir la cause,2018,rg_010,0.668681102648047,0.0392221703416601,0.617276883969856,0.7200853213262379,733,Touché.e personnellement par la cause,Motivations for Giving by Cause Support,AB,
601,601,602,"Subventions, collecte de fonds",Soutenir la cause,2018,rg_010,0.739661633912387,0.0668556466637608,0.642740323475667,0.836582944349107,136,Touché.e personnellement par la cause,Motivations for Giving by Cause Support,AB,
602,602,603,"Subventions, collecte de fonds",Ne pas soutenir la cause,2018,rg_010,0.712540739586936,0.0224099732132026,0.6812439976630621,0.7438374815108109,2185,Touché.e personnellement par la cause,Motivations for Giving by Cause Support,AT,
603,603,604,"Subventions, collecte de fonds",Soutenir la cause,2018,rg_010,0.823471614046031,0.0309139846370016,0.7735772247857629,0.8733660033063001,480,Touché.e personnellement par la cause,Motivations for Giving by Cause Support,AT,
604,604,605,"Subventions, collecte de fonds",Ne pas soutenir la cause,2018,rg_010,0.6606231590439561,0.0305980907908869,0.6210048245515071,0.700241493536404,1124,Touché.e personnellement par la cause,Motivations for Giving by Cause Support,BC,
605,605,606,"Subventions, collecte de fonds",Soutenir la cause,2018,rg_010,0.8061640219895359,0.0450645089545583,0.734959734265006,0.877368309714066,160,Touché.e personnellement par la cause,Motivations for Giving by Cause Support,BC,
606,606,607,"Subventions, collecte de fonds",Ne pas soutenir la cause,2018,rg_010,0.705719919186739,0.0195692469597929,0.6786520181042119,0.732787820269265,2270,Touché.e personnellement par la cause,Motivations for Giving by Cause Support,ON,
607,607,608,"Subventions, collecte de fonds",Soutenir la cause,2018,rg_010,0.7626900556867209,0.0325091193038913,0.7140939599238589,0.8112861514495819,536,Touché.e personnellement par la cause,Motivations for Giving by Cause Support,ON,
608,608,609,"Subventions, collecte de fonds",Ne pas soutenir la cause,2018,rg_010,0.7183501593281328,0.026111095653349,0.6815872918101451,0.75511302684612,1070,Touché.e personnellement par la cause,Motivations for Giving by Cause Support,PR,
609,609,610,"Subventions, collecte de fonds",Soutenir la cause,2018,rg_010,0.715053353114979,0.0611376079509871,0.6293702905193989,0.8007364157105591,246,Touché.e personnellement par la cause,Motivations for Giving by Cause Support,PR,
610,610,611,"Subventions, collecte de fonds",Ne pas soutenir la cause,2018,rg_010,0.681896838319059,0.030853620078838,0.6406611835222,0.7231324931159181,1020,Touché.e personnellement par la cause,Motivations for Giving by Cause Support,QC,
611,611,612,"Subventions, collecte de fonds",Soutenir la cause,2018,rg_010,0.659364040880404,0.0572993291390335,0.585314411871052,0.733413669889756,251,Touché.e personnellement par la cause,Motivations for Giving by Cause Support,QC,
612,612,613,International,Ne pas soutenir la cause,2018,rg_010,0.678017486741305,0.0379311260468737,0.627611198152631,0.728423775329979,724,Touché.e personnellement par la cause,Motivations for Giving by Cause Support,AB,
613,613,614,International,Soutenir la cause,2018,rg_010,0.688900276325253,0.07822438124583701,0.58328017335806,0.7945203792924449,145,Touché.e personnellement par la cause,Motivations for Giving by Cause Support,AB,
614,614,615,International,Ne pas soutenir la cause,2018,rg_010,0.7327874318985409,0.0195135189483491,0.704761394475588,0.760813469321493,2417,Touché.e personnellement par la cause,Motivations for Giving by Cause Support,AT,
615,615,616,International,Soutenir la cause,2018,rg_010,0.7111576843848101,0.05785917222573,0.6305110562294329,0.7918043125401859,248,Touché.e personnellement par la cause,Motivations for Giving by Cause Support,AT,
616,616,617,International,Ne pas soutenir la cause,2018,rg_010,0.682598143210151,0.0311521696085704,0.6409206593194859,0.7242756271008159,1047,Touché.e personnellement par la cause,Motivations for Giving by Cause Support,BC,
617,617,618,International,Soutenir la cause,2018,rg_010,0.6370558962968621,0.0667489137201478,0.5537127612232801,0.7203990313704441,237,Touché.e personnellement par la cause,Motivations for Giving by Cause Support,BC,
618,618,619,International,Ne pas soutenir la cause,2018,rg_010,0.7299122711160259,0.0180513221027822,0.7040880178865891,0.755736524345462,2388,Touché.e personnellement par la cause,Motivations for Giving by Cause Support,ON,
619,619,620,International,Soutenir la cause,2018,rg_010,0.6362504074516879,0.053599433425317,0.5694104194168879,0.703090395486487,418,Touché.e personnellement par la cause,Motivations for Giving by Cause Support,ON,
620,620,621,International,Ne pas soutenir la cause,2018,rg_010,0.7179857114338829,0.0251231719991559,0.68263172718185,0.753339695685916,1138,Touché.e personnellement par la cause,Motivations for Giving by Cause Support,PR,
621,621,622,International,Soutenir la cause,2018,rg_010,0.715911924398157,0.0681959492414353,0.6202219879706179,0.811601860825696,178,Touché.e personnellement par la cause,Motivations for Giving by Cause Support,PR,
622,622,623,International,Ne pas soutenir la cause,2018,rg_010,0.6799864086149089,0.0281926031402624,0.642412748613065,0.7175600686167529,1124,Touché.e personnellement par la cause,Motivations for Giving by Cause Support,QC,
623,623,624,International,Soutenir la cause,2018,rg_010,0.6614029902914339,0.0750398628472711,0.564126862026606,0.758679118556263,147,Touché.e personnellement par la cause,Motivations for Giving by Cause Support,QC,
624,624,625,Religion,Ne pas soutenir la cause,2018,rg_010,0.681466528777381,0.0437787859655735,0.62299339973474,0.7399396578200219,559,Touché.e personnellement par la cause,Motivations for Giving by Cause Support,AB,
625,625,626,Religion,Soutenir la cause,2018,rg_010,0.676255661593875,0.0561300700961837,0.601858804409822,0.750652518777927,310,Touché.e personnellement par la cause,Motivations for Giving by Cause Support,AB,
626,626,627,Religion,Ne pas soutenir la cause,2018,rg_010,0.7149423887420251,0.0276323976964299,0.676222178313172,0.753662599170879,1449,Touché.e personnellement par la cause,Motivations for Giving by Cause Support,AT,
627,627,628,Religion,Soutenir la cause,2018,rg_010,0.753699743147613,0.0217023089005721,0.7216405639509991,0.785758922344227,1216,Touché.e personnellement par la cause,Motivations for Giving by Cause Support,AT,
628,628,629,Religion,Ne pas soutenir la cause,2018,rg_010,0.6837298862341489,0.0309702993553835,0.642227023133419,0.7252327493348779,906,Touché.e personnellement par la cause,Motivations for Giving by Cause Support,BC,
629,629,630,Religion,Soutenir la cause,2018,rg_010,0.658359013492655,0.0554954676594021,0.586749884321934,0.729968142663375,378,Touché.e personnellement par la cause,Motivations for Giving by Cause Support,BC,
630,630,631,Religion,Ne pas soutenir la cause,2018,rg_010,0.7313093659392929,0.0193621247869733,0.7035568576331671,0.75906187424542,1737,Touché.e personnellement par la cause,Motivations for Giving by Cause Support,ON,
631,631,632,Religion,Soutenir la cause,2018,rg_010,0.6916854185430009,0.0314299463402294,0.64907651575129,0.734294321334713,1069,Touché.e personnellement par la cause,Motivations for Giving by Cause Support,ON,
632,632,633,Religion,Ne pas soutenir la cause,2018,rg_010,0.7193410338098009,0.0304854043729685,0.6763601951036989,0.7623218725159019,794,Touché.e personnellement par la cause,Motivations for Giving by Cause Support,PR,
