geoAbb,busGroup,busChar,item2,valNorm,status
SK,Emploi,20 < 100 employés,Autre,0.011000000000000001,A
SK,Emploi,>= 100 employés,Recherche de nouveaux donateurs,0.631,E
SK,Emploi,>= 100 employés,Conservation des donateurs,0.516,E
SK,Emploi,>= 100 employés,Sommes versées par les donateurs pas aussi élevées qu'avant,0.46399999999999997,E
SK,Emploi,>= 100 employés,Manque de temps ou de ressources,0.449,E
SK,Emploi,>= 100 employés,Autre,0,A
SK,Emploi,>= 100 employés,Aucun,0.289,E
SK,Âge de l'entreprise,<= 2 ans,Recherche de nouveaux donateurs,0,A
SK,Âge de l'entreprise,<= 2 ans,Conservation des donateurs,0,A
SK,Âge de l'entreprise,<= 2 ans,Sommes versées par les donateurs pas aussi élevées qu'avant,0,A
SK,Âge de l'entreprise,<= 2 ans,Manque de temps ou de ressources,0,A
SK,Âge de l'entreprise,<= 2 ans,Autre,0,A
SK,Âge de l'entreprise,<= 2 ans,Aucun,1,A
SK,Âge de l'entreprise,De 3 à 10 ans,Recherche de nouveaux donateurs,0.9179999999999999,D
SK,Âge de l'entreprise,De 3 à 10 ans,Conservation des donateurs,0.9179999999999999,D
SK,Âge de l'entreprise,De 3 à 10 ans,Sommes versées par les donateurs pas aussi élevées qu'avant,0.127,E
SK,Âge de l'entreprise,De 3 à 10 ans,Manque de temps ou de ressources,0.9179999999999999,D
SK,Âge de l'entreprise,De 3 à 10 ans,Autre,0,A
SK,Âge de l'entreprise,De 3 à 10 ans,Aucun,0.08199999999999999,D
SK,Âge de l'entreprise,De 11 à 20 ans,Autre,0,A
SK,Âge de l'entreprise,> 20 ans,Recherche de nouveaux donateurs,0.6579999999999999,C
SK,Âge de l'entreprise,> 20 ans,Conservation des donateurs,0.625,C
SK,Âge de l'entreprise,> 20 ans,Sommes versées par les donateurs pas aussi élevées qu'avant,0.677,C
SK,Âge de l'entreprise,> 20 ans,Manque de temps ou de ressources,0.382,D
SK,Âge de l'entreprise,> 20 ans,Autre,0.048,B
SK,Âge de l'entreprise,> 20 ans,Aucun,0.187,C
SK,Lieu,Milieu urbain,Recherche de nouveaux donateurs,0.7559999999999999,C
SK,Lieu,Milieu urbain,Conservation des donateurs,0.677,D
SK,Lieu,Milieu urbain,Sommes versées par les donateurs pas aussi élevées qu'avant,0.736,C
SK,Lieu,Milieu urbain,Manque de temps ou de ressources,0.514,D
SK,Lieu,Milieu urbain,Autre,0.069,B
SK,Lieu,Milieu urbain,Aucun,0.1,C
SK,Lieu,Milieu rural,Recherche de nouveaux donateurs,0.461,E
SK,Lieu,Milieu rural,Conservation des donateurs,0.479,E
SK,Lieu,Milieu rural,Sommes versées par les donateurs pas aussi élevées qu'avant,0.505,E
SK,Lieu,Milieu rural,Manque de temps ou de ressources,0.21899999999999997,D
SK,Lieu,Milieu rural,Autre,0,A
SK,Lieu,Milieu rural,Aucun,0.336,E
AB,Emploi,< 5 employés,Recherche de nouveaux donateurs,0.607,E
AB,Emploi,< 5 employés,Conservation des donateurs,0.314,E
AB,Emploi,< 5 employés,Manque de temps ou de ressources,0.084,C
AB,Emploi,< 5 employés,Autre,0.013000000000000001,A
AB,Emploi,< 5 employés,Aucun,0.135,E
AB,Emploi,5 < 20 employés,Sommes versées par les donateurs pas aussi élevées qu'avant,0.698,E
AB,Emploi,5 < 20 employés,Manque de temps ou de ressources,0.594,E
AB,Emploi,5 < 20 employés,Autre,0.057999999999999996,B
AB,Emploi,5 < 20 employés,Aucun,0.207,E
AB,Emploi,20 < 100 employés,Recherche de nouveaux donateurs,0.812,D
AB,Emploi,20 < 100 employés,Conservation des donateurs,0.363,E
AB,Emploi,20 < 100 employés,Sommes versées par les donateurs pas aussi élevées qu'avant,0.614,E
AB,Emploi,20 < 100 employés,Manque de temps ou de ressources,0.45299999999999996,E
AB,Emploi,20 < 100 employés,Autre,0.002,A
AB,Emploi,20 < 100 employés,Aucun,0.10099999999999999,D
AB,Emploi,>= 100 employés,Recherche de nouveaux donateurs,0.775,E
AB,Emploi,>= 100 employés,Conservation des donateurs,0.382,E
AB,Emploi,>= 100 employés,Sommes versées par les donateurs pas aussi élevées qu'avant,0.337,E
AB,Emploi,>= 100 employés,Manque de temps ou de ressources,0.413,E
AB,Emploi,>= 100 employés,Autre,0.087,C
AB,Emploi,>= 100 employés,Aucun,0.11599999999999999,D
AB,Âge de l'entreprise,De 3 à 10 ans,Recherche de nouveaux donateurs,0.84,E
AB,Âge de l'entreprise,De 3 à 10 ans,Autre,0.14300000000000002,E
AB,Âge de l'entreprise,De 3 à 10 ans,Aucun,0.046,B
AB,Âge de l'entreprise,De 11 à 20 ans,Conservation des donateurs,0.907,D
AB,Âge de l'entreprise,De 11 à 20 ans,Autre,0.071,C
AB,Âge de l'entreprise,De 11 à 20 ans,Aucun,0.005,A
AB,Âge de l'entreprise,> 20 ans,Recherche de nouveaux donateurs,0.601,E
AB,Âge de l'entreprise,> 20 ans,Conservation des donateurs,0.29,D
AB,Âge de l'entreprise,> 20 ans,Sommes versées par les donateurs pas aussi élevées qu'avant,0.597,E
AB,Âge de l'entreprise,> 20 ans,Manque de temps ou de ressources,0.175,C
AB,Âge de l'entreprise,> 20 ans,Autre,0.009000000000000001,A
AB,Âge de l'entreprise,> 20 ans,Aucun,0.17300000000000001,E
AB,Lieu,Milieu urbain,Recherche de nouveaux donateurs,0.6729999999999999,E
AB,Lieu,Milieu urbain,Conservation des donateurs,0.376,D
AB,Lieu,Milieu urbain,Sommes versées par les donateurs pas aussi élevées qu'avant,0.55,E
AB,Lieu,Milieu urbain,Manque de temps ou de ressources,0.263,D
AB,Lieu,Milieu urbain,Autre,0.025,A
AB,Lieu,Milieu urbain,Aucun,0.17800000000000002,E
AB,Lieu,Milieu rural,Sommes versées par les donateurs pas aussi élevées qu'avant,0.8690000000000001,D
AB,Lieu,Milieu rural,Manque de temps ou de ressources,0.1,C
AB,Lieu,Milieu rural,Autre,0.013000000000000001,A
AB,Lieu,Milieu rural,Aucun,0.022000000000000002,A
BC,Emploi,< 5 employés,Recherche de nouveaux donateurs,0.65,E
BC,Emploi,< 5 employés,Conservation des donateurs,0.33899999999999997,E
BC,Emploi,< 5 employés,Sommes versées par les donateurs pas aussi élevées qu'avant,0.513,E
BC,Emploi,< 5 employés,Manque de temps ou de ressources,0.385,E
BC,Emploi,< 5 employés,Autre,0.003,A
BC,Emploi,< 5 employés,Aucun,0.183,D
BC,Emploi,5 < 20 employés,Recherche de nouveaux donateurs,0.88,D
BC,Emploi,5 < 20 employés,Conservation des donateurs,0.46799999999999997,E
BC,Emploi,5 < 20 employés,Sommes versées par les donateurs pas aussi élevées qu'avant,0.84,C
BC,Emploi,5 < 20 employés,Manque de temps ou de ressources,0.627,E
BC,Emploi,5 < 20 employés,Autre,0.006,A
BC,Emploi,5 < 20 employés,Aucun,0.004,A
BC,Emploi,20 < 100 employés,Recherche de nouveaux donateurs,0.903,B
BC,Emploi,20 < 100 employés,Conservation des donateurs,0.7140000000000001,E
BC,Emploi,20 < 100 employés,Sommes versées par les donateurs pas aussi élevées qu'avant,0.88,C
BC,Emploi,20 < 100 employés,Manque de temps ou de ressources,0.847,C
BC,Emploi,20 < 100 employés,Autre,0,A
BC,Emploi,20 < 100 employés,Aucun,0.04,B
BC,Emploi,>= 100 employés,Recherche de nouveaux donateurs,0.856,C
BC,Emploi,>= 100 employés,Conservation des donateurs,0.8640000000000001,C
BC,Emploi,>= 100 employés,Sommes versées par les donateurs pas aussi élevées qu'avant,0.7609999999999999,E
BC,Emploi,>= 100 employés,Autre,0.324,E
BC,Emploi,>= 100 employés,Aucun,0.083,C
BC,Âge de l'entreprise,De 3 à 10 ans,Recherche de nouveaux donateurs,0.946,B
BC,Âge de l'entreprise,De 3 à 10 ans,Conservation des donateurs,0.036000000000000004,B
BC,Âge de l'entreprise,De 3 à 10 ans,Sommes versées par les donateurs pas aussi élevées qu'avant,0.9259999999999999,C
BC,Âge de l'entreprise,De 3 à 10 ans,Autre,0.022000000000000002,A
BC,Âge de l'entreprise,De 3 à 10 ans,Aucun,0,A
BC,Âge de l'entreprise,De 11 à 20 ans,Autre,0,A
BC,Âge de l'entreprise,De 11 à 20 ans,Aucun,0.001,A
BC,Âge de l'entreprise,> 20 ans,Recherche de nouveaux donateurs,0.8079999999999999,C
BC,Âge de l'entreprise,> 20 ans,Conservation des donateurs,0.511,E
BC,Âge de l'entreprise,> 20 ans,Sommes versées par les donateurs pas aussi élevées qu'avant,0.754,C
BC,Âge de l'entreprise,> 20 ans,Manque de temps ou de ressources,0.54,E
BC,Âge de l'entreprise,> 20 ans,Autre,0.012,A
BC,Âge de l'entreprise,> 20 ans,Aucun,0.099,B
BC,Lieu,Milieu urbain,Recherche de nouveaux donateurs,0.84,C
BC,Lieu,Milieu urbain,Conservation des donateurs,0.47700000000000004,D
BC,Lieu,Milieu urbain,Sommes versées par les donateurs pas aussi élevées qu'avant,0.7559999999999999,C
BC,Lieu,Milieu urbain,Manque de temps ou de ressources,0.58,D
BC,Lieu,Milieu urbain,Autre,0.012,A
BC,Lieu,Milieu urbain,Aucun,0.045,B
BC,Lieu,Milieu rural,Recherche de nouveaux donateurs,0.222,E
BC,Lieu,Milieu rural,Autre,0,A
YT,Emploi,< 5 employés,Autre,0,A
YT,Emploi,< 5 employés,Aucun,0,A
YT,Emploi,5 < 20 employés,Recherche de nouveaux donateurs,0.145,E
YT,Emploi,5 < 20 employés,Sommes versées par les donateurs pas aussi élevées qu'avant,0.139,E
YT,Emploi,5 < 20 employés,Autre,0,A
YT,Emploi,5 < 20 employés,Aucun,0.059000000000000004,A
YT,Emploi,20 < 100 employés,Recherche de nouveaux donateurs,0.8390000000000001,E
YT,Emploi,20 < 100 employés,Manque de temps ou de ressources,0.071,B
YT,Emploi,20 < 100 employés,Autre,0,A
YT,Emploi,20 < 100 employés,Aucun,0.161,E
YT,Âge de l'entreprise,De 3 à 10 ans,Conservation des donateurs,0.111,D
YT,Âge de l'entreprise,De 3 à 10 ans,Sommes versées par les donateurs pas aussi élevées qu'avant,0.111,D
YT,Âge de l'entreprise,De 3 à 10 ans,Autre,0,A
YT,Âge de l'entreprise,De 3 à 10 ans,Aucun,0.05,B
YT,Âge de l'entreprise,De 11 à 20 ans,Recherche de nouveaux donateurs,1,A
YT,Âge de l'entreprise,De 11 à 20 ans,Conservation des donateurs,0,A
YT,Âge de l'entreprise,De 11 à 20 ans,Sommes versées par les donateurs pas aussi élevées qu'avant,0,A
YT,Âge de l'entreprise,De 11 à 20 ans,Manque de temps ou de ressources,1,A
YT,Âge de l'entreprise,De 11 à 20 ans,Autre,0,A
YT,Âge de l'entreprise,De 11 à 20 ans,Aucun,0,A
YT,Âge de l'entreprise,> 20 ans,Recherche de nouveaux donateurs,0.299,E
YT,Âge de l'entreprise,> 20 ans,Conservation des donateurs,0.341,E
YT,Âge de l'entreprise,> 20 ans,Sommes versées par les donateurs pas aussi élevées qu'avant,0.64,E
YT,Âge de l'entreprise,> 20 ans,Autre,0,A
YT,Âge de l'entreprise,> 20 ans,Aucun,0.054000000000000006,B
YT,Lieu,Milieu urbain,Recherche de nouveaux donateurs,0.414,E
YT,Lieu,Milieu urbain,Conservation des donateurs,0.298,E
YT,Lieu,Milieu urbain,Sommes versées par les donateurs pas aussi élevées qu'avant,0.402,E
YT,Lieu,Milieu urbain,Manque de temps ou de ressources,0.493,E
YT,Lieu,Milieu urbain,Autre,0,A
YT,Lieu,Milieu urbain,Aucun,0.059000000000000004,B
YT,Lieu,Milieu rural,Recherche de nouveaux donateurs,0,A
YT,Lieu,Milieu rural,Conservation des donateurs,0,A
YT,Lieu,Milieu rural,Sommes versées par les donateurs pas aussi élevées qu'avant,1,A
YT,Lieu,Milieu rural,Manque de temps ou de ressources,1,A
YT,Lieu,Milieu rural,Autre,0,A
YT,Lieu,Milieu rural,Aucun,0,A
NT,Emploi,< 5 employés,Recherche de nouveaux donateurs,0.76,E
NT,Emploi,< 5 employés,Manque de temps ou de ressources,1,A
NT,Emploi,< 5 employés,Aucun,0,A
NT,Emploi,5 < 20 employés,Conservation des donateurs,0.16899999999999998,E
NT,Emploi,5 < 20 employés,Sommes versées par les donateurs pas aussi élevées qu'avant,0.203,E
NT,Emploi,5 < 20 employés,Manque de temps ou de ressources,0.151,E
NT,Emploi,5 < 20 employés,Autre,0,A
NT,Emploi,20 < 100 employés,Recherche de nouveaux donateurs,0.8859999999999999,D
NT,Emploi,20 < 100 employés,Conservation des donateurs,0.51,E
NT,Emploi,20 < 100 employés,Sommes versées par les donateurs pas aussi élevées qu'avant,0.564,E
NT,Emploi,20 < 100 employés,Manque de temps ou de ressources,0.563,E
NT,Emploi,20 < 100 employés,Autre,0,A
NT,Emploi,20 < 100 employés,Aucun,0.114,D
NT,Emploi,>= 100 employés,Recherche de nouveaux donateurs,1,A
NT,Emploi,>= 100 employés,Conservation des donateurs,1,A
NT,Emploi,>= 100 employés,Sommes versées par les donateurs pas aussi élevées qu'avant,0,A
NT,Emploi,>= 100 employés,Manque de temps ou de ressources,1,A
NT,Emploi,>= 100 employés,Autre,0,A
NT,Emploi,>= 100 employés,Aucun,0,A
NT,Âge de l'entreprise,De 3 à 10 ans,Conservation des donateurs,0,A
NT,Âge de l'entreprise,De 3 à 10 ans,Sommes versées par les donateurs pas aussi élevées qu'avant,0,A
NT,Âge de l'entreprise,De 3 à 10 ans,Autre,0,A
NT,Âge de l'entreprise,De 3 à 10 ans,Aucun,0,A
NT,Âge de l'entreprise,De 11 à 20 ans,Recherche de nouveaux donateurs,1,A
NT,Âge de l'entreprise,De 11 à 20 ans,Sommes versées par les donateurs pas aussi élevées qu'avant,1,A
NT,Âge de l'entreprise,De 11 à 20 ans,Autre,0,A
NT,Âge de l'entreprise,De 11 à 20 ans,Aucun,0,A
NT,Âge de l'entreprise,> 20 ans,Conservation des donateurs,0.32,E
NT,Âge de l'entreprise,> 20 ans,Sommes versées par les donateurs pas aussi élevées qu'avant,0.325,E
NT,Âge de l'entreprise,> 20 ans,Manque de temps ou de ressources,0.40299999999999997,E
NT,Âge de l'entreprise,> 20 ans,Autre,0.06,B
NT,Lieu,Milieu urbain,Conservation des donateurs,0.311,E
NT,Lieu,Milieu urbain,Sommes versées par les donateurs pas aussi élevées qu'avant,0.331,E
NT,Lieu,Milieu urbain,Manque de temps ou de ressources,0.36200000000000004,E
NT,Lieu,Milieu urbain,Autre,0,A
NT,Lieu,Milieu rural,Recherche de nouveaux donateurs,0.83,E
NT,Lieu,Milieu rural,Conservation des donateurs,0.26899999999999996,E
NT,Lieu,Milieu rural,Sommes versées par les donateurs pas aussi élevées qu'avant,0.285,E
NT,Lieu,Milieu rural,Autre,0.23,E
NT,Lieu,Milieu rural,Aucun,0,A
NU,Emploi,< 5 employés,Recherche de nouveaux donateurs,0,A
NU,Emploi,< 5 employés,Conservation des donateurs,0,A
NU,Emploi,< 5 employés,Sommes versées par les donateurs pas aussi élevées qu'avant,0,A
NU,Emploi,< 5 employés,Manque de temps ou de ressources,0,A
NU,Emploi,< 5 employés,Autre,0,A
NU,Emploi,< 5 employés,Aucun,1,A
NU,Emploi,5 < 20 employés,Conservation des donateurs,0,A
NU,Emploi,5 < 20 employés,Manque de temps ou de ressources,0.813,E
NU,Emploi,5 < 20 employés,Autre,0,A
NU,Emploi,5 < 20 employés,Aucun,0.187,E
NU,Emploi,20 < 100 employés,Recherche de nouveaux donateurs,1,A
NU,Emploi,20 < 100 employés,Conservation des donateurs,0,A
NU,Emploi,20 < 100 employés,Sommes versées par les donateurs pas aussi élevées qu'avant,0,A
NU,Emploi,20 < 100 employés,Manque de temps ou de ressources,0.33299999999999996,E
NU,Emploi,20 < 100 employés,Autre,0,A
NU,Emploi,20 < 100 employés,Aucun,0,A
NU,Âge de l'entreprise,De 11 à 20 ans,Recherche de nouveaux donateurs,1,A
NU,Âge de l'entreprise,De 11 à 20 ans,Conservation des donateurs,0,A
NU,Âge de l'entreprise,De 11 à 20 ans,Manque de temps ou de ressources,1,A
NU,Âge de l'entreprise,De 11 à 20 ans,Autre,0,A
NU,Âge de l'entreprise,De 11 à 20 ans,Aucun,0,A
NU,Âge de l'entreprise,> 20 ans,Recherche de nouveaux donateurs,0.27899999999999997,E
NU,Âge de l'entreprise,> 20 ans,Conservation des donateurs,0,A
NU,Âge de l'entreprise,> 20 ans,Sommes versées par les donateurs pas aussi élevées qu'avant,0,A
NU,Âge de l'entreprise,> 20 ans,Manque de temps ou de ressources,0.304,E
NU,Âge de l'entreprise,> 20 ans,Autre,0,A
NU,Âge de l'entreprise,> 20 ans,Aucun,0.51,E
NU,Lieu,Milieu rural,Conservation des donateurs,0,A
NU,Lieu,Milieu rural,Autre,0,A
NU,Lieu,Milieu rural,Aucun,0.23600000000000002,E
