Group,Attribute,Year,QuestionNo,Estimate,cv,CI Lower,CI Upper,Unweightedn,QuestionText,QuestionGroup,Region,Marker
Social services,Support cause,2013,nv_040,0.280297357,14.6541783,0.199595558,0.360999156,247,No one asked,Barriers to volunteering by cause support,BC,
Environment,Do not support cause,2013,nv_040,0.305509613,2.580039262,0.29002309,0.320996137,5257,No one asked,Barriers to volunteering by cause support,CA,
Environment,Support cause,2013,nv_040,0.319816084,9.415715325,0.260652243,0.378979925,2124,No one asked,Barriers to volunteering by cause support,CA,
Environment,Do not support cause,2013,nv_040,0.343958714,4.555258262,0.313174926,0.374742502,1323,No one asked,Barriers to volunteering by cause support,AT,
Environment,Support cause,2013,nv_040,0.35214415,16.75837022,0.236198355,0.468089944,575,No one asked,Barriers to volunteering by cause support,AT,*
Environment,Do not support cause,2013,nv_040,0.263749214,6.343006116,0.230880021,0.296618407,926,No one asked,Barriers to volunteering by cause support,QC,
Environment,Support cause,2013,nv_040,0.137288044,40.30759953,0.028564802,0.246011286,290,No one asked,Barriers to volunteering by cause support,QC,…
Environment,Do not support cause,2013,nv_040,0.312405368,4.58148481,0.28428458,0.340526155,1180,No one asked,Barriers to volunteering by cause support,ON,
Environment,Support cause,2013,nv_040,0.380766712,14.20819146,0.274474728,0.487058697,494,No one asked,Barriers to volunteering by cause support,ON,
Environment,Do not support cause,2013,nv_040,0.360048121,5.489114954,0.321218279,0.398877962,716,No one asked,Barriers to volunteering by cause support,PR,
Environment,Support cause,2013,nv_040,0.3476561,21.17923072,0.202991331,0.492320868,371,No one asked,Barriers to volunteering by cause support,PR,*
Environment,Do not support cause,2013,nv_040,0.310461258,7.838210602,0.26265034,0.358272176,377,No one asked,Barriers to volunteering by cause support,AB,
Environment,Support cause,2013,nv_040,0.206247996,41.51303037,0.038028272,0.374467721,147,No one asked,Barriers to volunteering by cause support,AB,…
Environment,Do not support cause,2013,nv_040,0.283851459,6.993527905,0.244849162,0.322853756,735,No one asked,Barriers to volunteering by cause support,BC,
Environment,Support cause,2013,nv_040,0.317822145,20.77838658,0.188074729,0.447569561,247,No one asked,Barriers to volunteering by cause support,BC,*
Development & housing,Do not support cause,2013,nv_040,0.306343175,2.65411282,0.290368562,0.322317787,5257,No one asked,Barriers to volunteering by cause support,CA,
Development & housing,Support cause,2013,nv_040,0.3069201,8.500781486,0.255659118,0.358181083,2124,No one asked,Barriers to volunteering by cause support,CA,
Development & housing,Do not support cause,2013,nv_040,0.352832751,4.570967024,0.321145853,0.384519648,1323,No one asked,Barriers to volunteering by cause support,AT,
Development & housing,Support cause,2013,nv_040,0.263861871,16.19353736,0.179911792,0.347811949,575,No one asked,Barriers to volunteering by cause support,AT,
Development & housing,Do not support cause,2013,nv_040,0.26165623,6.366461596,0.22892729,0.29438517,926,No one asked,Barriers to volunteering by cause support,QC,
Development & housing,Support cause,2013,nv_040,0.216201875,27.56921859,0.099093851,0.3333099,290,No one asked,Barriers to volunteering by cause support,QC,*
Development & housing,Do not support cause,2013,nv_040,0.314945209,4.427070926,0.287551286,0.342339132,1180,No one asked,Barriers to volunteering by cause support,ON,
Development & housing,Support cause,2013,nv_040,0.339934576,14.40525781,0.243724819,0.436144333,494,No one asked,Barriers to volunteering by cause support,ON,
Development & housing,Do not support cause,2013,nv_040,0.343567295,5.984396984,0.303171613,0.383962978,716,No one asked,Barriers to volunteering by cause support,PR,
Development & housing,Support cause,2013,nv_040,0.452282862,10.85528846,0.355821311,0.548744414,371,No one asked,Barriers to volunteering by cause support,PR,
Development & housing,Do not support cause,2013,nv_040,0.309035691,8.12545963,0.259700215,0.358371166,377,No one asked,Barriers to volunteering by cause support,AB,
Development & housing,Support cause,2013,nv_040,0.279395323,24.85978814,0.142930946,0.4158597,147,No one asked,Barriers to volunteering by cause support,AB,*
Development & housing,Do not support cause,2013,nv_040,0.292722425,6.941172615,0.252802329,0.332642522,735,No one asked,Barriers to volunteering by cause support,BC,
Development & housing,Support cause,2013,nv_040,0.234447644,24.38696157,0.122114915,0.346780373,247,No one asked,Barriers to volunteering by cause support,BC,*
"Law, advocacy & politics",Do not support cause,2013,nv_040,0.30810692,2.562181024,0.292596841,0.323616999,5257,No one asked,Barriers to volunteering by cause support,CA,
"Law, advocacy & politics",Support cause,2013,nv_040,0.266535063,13.49696937,0.195855582,0.337214544,2124,No one asked,Barriers to volunteering by cause support,CA,
"Law, advocacy & politics",Do not support cause,2013,nv_040,0.345597546,4.545362638,0.314734277,0.376460816,1323,No one asked,Barriers to volunteering by cause support,AT,
"Law, advocacy & politics",Support cause,2013,nv_040,0.316525943,24.41158719,0.164713255,0.468338631,575,No one asked,Barriers to volunteering by cause support,AT,*
"Law, advocacy & politics",Do not support cause,2013,nv_040,0.260248935,6.34457956,0.227807911,0.292689958,926,No one asked,Barriers to volunteering by cause support,QC,
"Law, advocacy & politics",Support cause,2013,nv_040,0.226293009,36.00786075,0.06620043,0.386385587,290,No one asked,Barriers to volunteering by cause support,QC,…
"Law, advocacy & politics",Do not support cause,2013,nv_040,0.314256959,4.391345367,0.28714348,0.341370438,1180,No one asked,Barriers to volunteering by cause support,ON,
"Law, advocacy & politics",Support cause,2013,nv_040,0.39374006,19.15328385,0.245571661,0.54190846,494,No one asked,Barriers to volunteering by cause support,ON,*
"Law, advocacy & politics",Do not support cause,2013,nv_040,0.361884373,5.376906013,0.32365431,0.400114437,716,No one asked,Barriers to volunteering by cause support,PR,
"Law, advocacy & politics",Support cause,2013,nv_040,0.293807813,34.51949317,0.094543056,0.493072569,371,No one asked,Barriers to volunteering by cause support,PR,…
"Law, advocacy & politics",Do not support cause,2013,nv_040,0.316317926,7.683398457,0.268567209,0.364068644,377,No one asked,Barriers to volunteering by cause support,AB,
"Law, advocacy & politics",Support cause,2013,nv_040,0.05096116,76.0817213,-0.025215579,0.127137899,147,No one asked,Barriers to volunteering by cause support,AB,…
"Law, advocacy & politics",Do not support cause,2013,nv_040,0.291942974,6.739593999,0.253285409,0.33060054,735,No one asked,Barriers to volunteering by cause support,BC,
"Law, advocacy & politics",Support cause,2013,nv_040,0.193132408,30.40684169,0.07775276,0.308512056,247,No one asked,Barriers to volunteering by cause support,BC,*
"Grant-making, fundraising",Do not support cause,2013,nv_040,0.304420195,2.5559784,0.289132804,0.319707587,5257,No one asked,Barriers to volunteering by cause support,CA,
"Grant-making, fundraising",Support cause,2013,nv_040,0.3596422,10.79583428,0.283358878,0.435925522,2124,No one asked,Barriers to volunteering by cause support,CA,
"Grant-making, fundraising",Do not support cause,2013,nv_040,0.347246969,4.529402922,0.316345284,0.378148654,1323,No one asked,Barriers to volunteering by cause support,AT,
"Grant-making, fundraising",Support cause,2013,nv_040,0.263897399,26.95311793,0.124148993,0.403645805,575,No one asked,Barriers to volunteering by cause support,AT,*
"Grant-making, fundraising",Do not support cause,2013,nv_040,0.250188351,6.354221634,0.218954022,0.281422681,926,No one asked,Barriers to volunteering by cause support,QC,
"Grant-making, fundraising",Support cause,2013,nv_040,0.445489267,17.89679197,0.288844757,0.602133776,290,No one asked,Barriers to volunteering by cause support,QC,*
"Grant-making, fundraising",Do not support cause,2013,nv_040,0.313639091,4.435532068,0.286306635,0.340971547,1180,No one asked,Barriers to volunteering by cause support,ON,
"Grant-making, fundraising",Support cause,2013,nv_040,0.406325573,16.53441963,0.274328028,0.538323118,494,No one asked,Barriers to volunteering by cause support,ON,*
"Grant-making, fundraising",Do not support cause,2013,nv_040,0.361042237,5.460100586,0.322310998,0.399773477,716,No one asked,Barriers to volunteering by cause support,PR,
"Grant-making, fundraising",Support cause,2013,nv_040,0.318311623,33.70871965,0.107498571,0.529124676,371,No one asked,Barriers to volunteering by cause support,PR,…
"Grant-making, fundraising",Do not support cause,2013,nv_040,0.305275804,7.837056401,0.258270367,0.352281242,377,No one asked,Barriers to volunteering by cause support,AB,
"Grant-making, fundraising",Support cause,2013,nv_040,0.313629982,43.86231859,0.043351233,0.583908731,147,No one asked,Barriers to volunteering by cause support,AB,…
"Grant-making, fundraising",Do not support cause,2013,nv_040,0.290024316,6.678024304,0.251971645,0.328076987,735,No one asked,Barriers to volunteering by cause support,BC,
"Grant-making, fundraising",Support cause,2013,nv_040,0.165930162,41.82102831,0.02959032,0.302270003,247,No one asked,Barriers to volunteering by cause support,BC,…
International,Do not support cause,2013,nv_040,0.30551891,2.517726253,0.290405956,0.320631863,5257,No one asked,Barriers to volunteering by cause support,CA,
International,Support cause,2013,nv_040,0.349642173,15.82702988,0.240918034,0.458366311,2124,No one asked,Barriers to volunteering by cause support,CA,
International,Do not support cause,2013,nv_040,0.346848801,4.465984386,0.316414723,0.377282878,1323,No one asked,Barriers to volunteering by cause support,AT,
International,Support cause,2013,nv_040,0.150380155,88.24896263,-0.110356974,0.411117284,575,No one asked,Barriers to volunteering by cause support,AT,…
International,Do not support cause,2013,nv_040,0.256707023,6.307337587,0.224895346,0.288518701,926,No one asked,Barriers to volunteering by cause support,QC,
International,Support cause,2013,nv_040,0.35739224,37.96314716,0.090822979,0.623961502,290,No one asked,Barriers to volunteering by cause support,QC,…
International,Do not support cause,2013,nv_040,0.316225485,4.374800846,0.289044956,0.343406013,1180,No one asked,Barriers to volunteering by cause support,ON,
International,Support cause,2013,nv_040,0.350377376,24.47013383,0.181925775,0.518828977,494,No one asked,Barriers to volunteering by cause support,ON,*
International,Do not support cause,2013,nv_040,0.360559295,5.346224405,0.322686564,0.398432026,716,No one asked,Barriers to volunteering by cause support,PR,
International,Support cause,2013,nv_040,0.30022447,44.92912778,0.035205589,0.565243351,371,No one asked,Barriers to volunteering by cause support,PR,…
International,Do not support cause,2013,nv_040,0.304884836,7.797056073,0.258179207,0.351590465,377,No one asked,Barriers to volunteering by cause support,AB,
International,Support cause,2013,nv_040,0.341050088,47.59687871,0.022117144,0.659983031,147,No one asked,Barriers to volunteering by cause support,AB,…
International,Do not support cause,2013,nv_040,0.284522189,6.612628437,0.247556993,0.321487384,735,No one asked,Barriers to volunteering by cause support,BC,
International,Support cause,2013,nv_040,0.532731004,36.76190778,0.147954313,0.917507695,247,No one asked,Barriers to volunteering by cause support,BC,…
Religion,Do not support cause,2013,nv_040,0.314075702,2.738331532,0.297178177,0.330973228,5257,No one asked,Barriers to volunteering by cause support,CA,
Religion,Support cause,2013,nv_040,0.274435893,6.331619532,0.24029629,0.308575496,2124,No one asked,Barriers to volunteering by cause support,CA,
Religion,Do not support cause,2013,nv_040,0.364553487,5.012993231,0.328647975,0.400458998,1323,No one asked,Barriers to volunteering by cause support,AT,
Religion,Support cause,2013,nv_040,0.27519012,10.1726876,0.220189031,0.330191209,575,No one asked,Barriers to volunteering by cause support,AT,
Religion,Do not support cause,2013,nv_040,0.261180079,6.7909375,0.226332507,0.296027651,926,No one asked,Barriers to volunteering by cause support,QC,
Religion,Support cause,2013,nv_040,0.237280138,19.41684469,0.146760505,0.327799771,290,No one asked,Barriers to volunteering by cause support,QC,*
Religion,Do not support cause,2013,nv_040,0.322760436,4.892419205,0.2917358,0.353785072,1180,No one asked,Barriers to volunteering by cause support,ON,
Religion,Support cause,2013,nv_040,0.295671622,10.43448338,0.235056172,0.356287073,494,No one asked,Barriers to volunteering by cause support,ON,
Religion,Do not support cause,2013,nv_040,0.378360053,5.824064798,0.335065404,0.421654701,716,No one asked,Barriers to volunteering by cause support,PR,
Religion,Support cause,2013,nv_040,0.301107689,11.07289832,0.235600962,0.366614416,371,No one asked,Barriers to volunteering by cause support,PR,
Religion,Do not support cause,2013,nv_040,0.320233661,8.676261088,0.265645014,0.374822309,377,No one asked,Barriers to volunteering by cause support,AB,
Religion,Support cause,2013,nv_040,0.258078585,18.30272231,0.165273793,0.350883377,147,No one asked,Barriers to volunteering by cause support,AB,*
Religion,Do not support cause,2013,nv_040,0.298393019,6.949359958,0.257651595,0.339134443,735,No one asked,Barriers to volunteering by cause support,BC,
Religion,Support cause,2013,nv_040,0.233800323,18.05979874,0.150841849,0.316758797,247,No one asked,Barriers to volunteering by cause support,BC,*
Business & professional,Do not support cause,2013,nv_040,0.307378997,2.52804569,0.292111711,0.322646283,5257,No one asked,Barriers to volunteering by cause support,CA,
Business & professional,Support cause,2013,nv_040,0.26796569,15.92927237,0.184101246,0.351830134,2124,No one asked,Barriers to volunteering by cause support,CA,
Business & professional,Do not support cause,2013,nv_040,0.344448869,4.560947269,0.313582712,0.375315026,1323,No one asked,Barriers to volunteering by cause support,AT,
Business & professional,Support cause,2013,nv_040,0.348347292,20.59522921,0.207391862,0.489302722,575,No one asked,Barriers to volunteering by cause support,AT,*
Business & professional,Do not support cause,2013,nv_040,0.259332697,6.329602895,0.227082194,0.291583199,926,No one asked,Barriers to volunteering by cause support,QC,
Business & professional,Support cause,2013,nv_040,0.221799851,37.27227874,0.05937595,0.384223752,290,No one asked,Barriers to volunteering by cause support,QC,…
Business & professional,Do not support cause,2013,nv_040,0.318515519,4.320810876,0.291476023,0.345555016,1180,No one asked,Barriers to volunteering by cause support,ON,
Business & professional,Support cause,2013,nv_040,0.255060904,28.74614226,0.11100661,0.399115197,494,No one asked,Barriers to volunteering by cause support,ON,*
Business & professional,Do not support cause,2013,nv_040,0.361002829,5.354775087,0.323022862,0.398982795,716,No one asked,Barriers to volunteering by cause support,PR,
Business & professional,Support cause,2013,nv_040,0.300280641,34.27166353,0.098088039,0.502473244,371,No one asked,Barriers to volunteering by cause support,PR,…
Business & professional,Do not support cause,2013,nv_040,0.306397537,7.771199418,0.25961583,0.353179245,377,No one asked,Barriers to volunteering by cause support,AB,
Business & professional,Support cause,2013,nv_040,0.274689095,48.70554442,0.01183027,0.53754792,147,No one asked,Barriers to volunteering by cause support,AB,…
Business & professional,Do not support cause,2013,nv_040,0.287534491,6.765952766,0.249311765,0.325757216,735,No one asked,Barriers to volunteering by cause support,BC,
Business & professional,Support cause,2013,nv_040,0.261104389,40.32767344,0.054223639,0.467985138,247,No one asked,Barriers to volunteering by cause support,BC,…
Other,Do not support cause,2013,nv_040,0.306372365,2.517723115,0.291217213,0.321527517,5257,No one asked,Barriers to volunteering by cause support,CA,
Other,Support cause,2013,nv_040,0.307529457,16.68175545,0.206736262,0.408322653,2124,No one asked,Barriers to volunteering by cause support,CA,*
Other,Do not support cause,2013,nv_040,0.346198559,4.510674543,0.315517561,0.376879558,1323,No one asked,Barriers to volunteering by cause support,AT,
Other,Support cause,2013,nv_040,0.256824049,33.36869955,0.088449009,0.425199088,575,No one asked,Barriers to volunteering by cause support,AT,…
Other,Do not support cause,2013,nv_040,0.259141528,6.353550742,0.22679287,0.291490185,926,No one asked,Barriers to volunteering by cause support,QC,
Other,Support cause,2013,nv_040,0.242975345,39.43217387,0.054733717,0.431216973,290,No one asked,Barriers to volunteering by cause support,QC,…
Other,Do not support cause,2013,nv_040,0.317634643,4.332949902,0.29059417,0.344675115,1180,No one asked,Barriers to volunteering by cause support,ON,
Other,Support cause,2013,nv_040,0.291193461,31.72853039,0.10966935,0.472717571,494,No one asked,Barriers to volunteering by cause support,ON,*
Other,Do not support cause,2013,nv_040,0.356705529,5.411823483,0.318777855,0.394633203,716,No one asked,Barriers to volunteering by cause support,PR,
Other,Support cause,2013,nv_040,0.475070131,24.82670113,0.243341613,0.70679865,371,No one asked,Barriers to volunteering by cause support,PR,*
Other,Do not support cause,2013,nv_040,0.308220116,7.739326687,0.261353144,0.355087089,377,No one asked,Barriers to volunteering by cause support,AB,
Other,Support cause,2013,nv_040,0.240820367,57.14971703,-0.029581721,0.511222455,147,No one asked,Barriers to volunteering by cause support,AB,…
Other,Do not support cause,2013,nv_040,0.282866341,6.696980094,0.245647485,0.320085197,735,No one asked,Barriers to volunteering by cause support,BC,
Other,Support cause,2013,nv_040,0.527894587,32.30582696,0.192828238,0.862960936,247,No one asked,Barriers to volunteering by cause support,BC,*
Arts & culture,Do not support cause,2013,nv_050,0.161550272,4.272885226,0.147988025,0.175112519,6482,Unsure how to get more involved,Barriers to volunteering by cause support,CA,
Arts & culture,Support cause,2013,nv_050,0.117944313,23.33205603,0.063877253,0.172011374,905,Unsure how to get more involved,Barriers to volunteering by cause support,CA,*
Arts & culture,Do not support cause,2013,nv_050,0.16158761,8.149265378,0.135715654,0.187459566,1679,Unsure how to get more involved,Barriers to volunteering by cause support,AT,
Arts & culture,Support cause,2013,nv_050,0.154746726,32.25071827,0.056693113,0.25280034,220,Unsure how to get more involved,Barriers to volunteering by cause support,AT,*
Arts & culture,Do not support cause,2013,nv_050,0.131879701,10.4003466,0.104931579,0.158827824,1078,Unsure how to get more involved,Barriers to volunteering by cause support,QC,
Arts & culture,Support cause,2013,nv_050,0.069970452,41.10686493,0.01345961,0.126481293,138,Unsure how to get more involved,Barriers to volunteering by cause support,QC,…
Arts & culture,Do not support cause,2013,nv_050,0.17535059,7.135271875,0.150768404,0.199932776,1445,Unsure how to get more involved,Barriers to volunteering by cause support,ON,
Arts & culture,Support cause,2013,nv_050,0.075179392,55.33433841,-0.006553388,0.156912172,229,Unsure how to get more involved,Barriers to volunteering by cause support,ON,…
Arts & culture,Do not support cause,2013,nv_050,0.159489096,9.48705769,0.129761125,0.189217068,954,Unsure how to get more involved,Barriers to volunteering by cause support,PR,
Arts & culture,Support cause,2013,nv_050,0.156862837,34.58177606,0.050284215,0.263441459,139,Unsure how to get more involved,Barriers to volunteering by cause support,PR,…
Arts & culture,Do not support cause,2013,nv_050,0.16332593,13.5015034,0.120000786,0.206651074,453,Unsure how to get more involved,Barriers to volunteering by cause support,AB,
Arts & culture,Support cause,2013,nv_050,0.193624501,42.33764555,0.032563736,0.354685265,70,Unsure how to get more involved,Barriers to volunteering by cause support,AB,…
Arts & culture,Do not support cause,2013,nv_050,0.158606287,11.06603492,0.124122483,0.193090092,873,Unsure how to get more involved,Barriers to volunteering by cause support,BC,
Arts & culture,Support cause,2013,nv_050,0.13663962,62.92200673,-0.032280722,0.305559963,109,Unsure how to get more involved,Barriers to volunteering by cause support,BC,…
Sports & Recreation,Do not support cause,2013,nv_050,0.170414804,4.449545486,0.155516882,0.185312727,6482,Unsure how to get more involved,Barriers to volunteering by cause support,CA,
Sports & Recreation,Support cause,2013,nv_050,0.12056503,9.680233294,0.09763472,0.14349534,905,Unsure how to get more involved,Barriers to volunteering by cause support,CA,
Sports & Recreation,Do not support cause,2013,nv_050,0.174984673,8.926070425,0.144297063,0.205672283,1679,Unsure how to get more involved,Barriers to volunteering by cause support,AT,
Sports & Recreation,Support cause,2013,nv_050,0.121195265,17.05984689,0.080573057,0.161817472,220,Unsure how to get more involved,Barriers to volunteering by cause support,AT,*
Sports & Recreation,Do not support cause,2013,nv_050,0.139694196,11.0456654,0.10937812,0.170010272,1078,Unsure how to get more involved,Barriers to volunteering by cause support,QC,
Sports & Recreation,Support cause,2013,nv_050,0.089896358,19.97420665,0.054617512,0.125175205,138,Unsure how to get more involved,Barriers to volunteering by cause support,QC,*
Sports & Recreation,Do not support cause,2013,nv_050,0.171974319,7.703921242,0.145944079,0.19800456,1445,Unsure how to get more involved,Barriers to volunteering by cause support,ON,
Sports & Recreation,Support cause,2013,nv_050,0.161327834,15.8545251,0.111074454,0.211581215,229,Unsure how to get more involved,Barriers to volunteering by cause support,ON,
Sports & Recreation,Do not support cause,2013,nv_050,0.162663108,10.83731471,0.128028244,0.197297973,954,Unsure how to get more involved,Barriers to volunteering by cause support,PR,
Sports & Recreation,Support cause,2013,nv_050,0.148652007,18.3174969,0.095153748,0.202150265,139,Unsure how to get more involved,Barriers to volunteering by cause support,PR,*
Sports & Recreation,Do not support cause,2013,nv_050,0.194841542,12.91561653,0.145399153,0.24428393,453,Unsure how to get more involved,Barriers to volunteering by cause support,AB,
Sports & Recreation,Support cause,2013,nv_050,0.085982476,34.88472653,0.027050906,0.144914046,70,Unsure how to get more involved,Barriers to volunteering by cause support,AB,…
Sports & Recreation,Do not support cause,2013,nv_050,0.183625764,11.6383537,0.141637501,0.225614027,873,Unsure how to get more involved,Barriers to volunteering by cause support,BC,
Sports & Recreation,Support cause,2013,nv_050,0.068793177,28.16580029,0.030724288,0.106862066,109,Unsure how to get more involved,Barriers to volunteering by cause support,BC,*
Education & research,Do not support cause,2013,nv_050,0.15295946,4.65614992,0.138966614,0.166952305,6482,Unsure how to get more involved,Barriers to volunteering by cause support,CA,
Education & research,Support cause,2013,nv_050,0.180136659,8.401870741,0.150400776,0.209872543,905,Unsure how to get more involved,Barriers to volunteering by cause support,CA,
Education & research,Do not support cause,2013,nv_050,0.148859473,9.286051699,0.121700689,0.176018256,1679,Unsure how to get more involved,Barriers to volunteering by cause support,AT,
Education & research,Support cause,2013,nv_050,0.212270158,15.60654793,0.147182516,0.2773578,220,Unsure how to get more involved,Barriers to volunteering by cause support,AT,
Education & research,Do not support cause,2013,nv_050,0.121828923,11.70334387,0.093815698,0.149842148,1078,Unsure how to get more involved,Barriers to volunteering by cause support,QC,
Education & research,Support cause,2013,nv_050,0.155024613,19.56723994,0.095426437,0.214622789,138,Unsure how to get more involved,Barriers to volunteering by cause support,QC,*
Education & research,Do not support cause,2013,nv_050,0.170803147,7.829296237,0.144529441,0.197076853,1445,Unsure how to get more involved,Barriers to volunteering by cause support,ON,
Education & research,Support cause,2013,nv_050,0.163925267,16.58691466,0.110503991,0.217346542,229,Unsure how to get more involved,Barriers to volunteering by cause support,ON,*
Education & research,Do not support cause,2013,nv_050,0.155618016,10.41698317,0.123768372,0.187467659,954,Unsure how to get more involved,Barriers to volunteering by cause support,PR,
Education & research,Support cause,2013,nv_050,0.171370291,20.97023714,0.10076429,0.241976293,139,Unsure how to get more involved,Barriers to volunteering by cause support,PR,*
Education & research,Do not support cause,2013,nv_050,0.138390828,15.71649332,0.0956576,0.181124057,453,Unsure how to get more involved,Barriers to volunteering by cause support,AB,
Education & research,Support cause,2013,nv_050,0.266443373,22.92482623,0.1464344,0.386452345,70,Unsure how to get more involved,Barriers to volunteering by cause support,AB,*
Education & research,Do not support cause,2013,nv_050,0.154451768,13.166205,0.114498138,0.194405397,873,Unsure how to get more involved,Barriers to volunteering by cause support,BC,
Education & research,Support cause,2013,nv_050,0.162678234,20.8983294,0.095883264,0.229473204,109,Unsure how to get more involved,Barriers to volunteering by cause support,BC,*
Universities & colleges,Do not support cause,2013,nv_050,0.15382109,4.372862684,0.140605564,0.167036617,6482,Unsure how to get more involved,Barriers to volunteering by cause support,CA,
Universities & colleges,Support cause,2013,nv_050,0.239981516,16.01918136,0.164451278,0.315511755,905,Unsure how to get more involved,Barriers to volunteering by cause support,CA,
Universities & colleges,Do not support cause,2013,nv_050,0.148871604,8.411886508,0.124267474,0.173475734,1679,Unsure how to get more involved,Barriers to volunteering by cause support,AT,
Universities & colleges,Support cause,2013,nv_050,0.427531383,22.20131849,0.241043977,0.614018789,220,Unsure how to get more involved,Barriers to volunteering by cause support,AT,*
Universities & colleges,Do not support cause,2013,nv_050,0.120077506,10.37021819,0.095612107,0.144542904,1078,Unsure how to get more involved,Barriers to volunteering by cause support,QC,
Universities & colleges,Support cause,2013,nv_050,0.24480613,33.7751514,0.08235515,0.40725711,138,Unsure how to get more involved,Barriers to volunteering by cause support,QC,…
Universities & colleges,Do not support cause,2013,nv_050,0.165200137,7.349361213,0.141346054,0.189054221,1445,Unsure how to get more involved,Barriers to volunteering by cause support,ON,
Universities & colleges,Support cause,2013,nv_050,0.252210663,28.4937964,0.111016578,0.393404748,229,Unsure how to get more involved,Barriers to volunteering by cause support,ON,*
Universities & colleges,Do not support cause,2013,nv_050,0.152672781,9.487855061,0.124212945,0.181132618,954,Unsure how to get more involved,Barriers to volunteering by cause support,PR,
Universities & colleges,Support cause,2013,nv_050,0.310681749,33.92756307,0.103586016,0.517777481,139,Unsure how to get more involved,Barriers to volunteering by cause support,PR,…
Universities & colleges,Do not support cause,2013,nv_050,0.170609451,13.05702264,0.126842128,0.214376774,453,Unsure how to get more involved,Barriers to volunteering by cause support,AB,
Universities & colleges,Support cause,2013,nv_050,0.103508502,72.42570076,-0.043780891,0.250797894,70,Unsure how to get more involved,Barriers to volunteering by cause support,AB,…
Universities & colleges,Do not support cause,2013,nv_050,0.151421443,11.57152944,0.116995893,0.185846993,873,Unsure how to get more involved,Barriers to volunteering by cause support,BC,
Universities & colleges,Support cause,2013,nv_050,0.248797197,50.96553152,-0.000332089,0.497926483,109,Unsure how to get more involved,Barriers to volunteering by cause support,BC,…
Health,Do not support cause,2013,nv_050,0.158966518,4.344987182,0.145395985,0.172537051,6482,Unsure how to get more involved,Barriers to volunteering by cause support,CA,
Health,Support cause,2013,nv_050,0.15489682,11.60360502,0.11958353,0.19021011,905,Unsure how to get more involved,Barriers to volunteering by cause support,CA,
Health,Do not support cause,2013,nv_050,0.164916756,8.284244137,0.138074413,0.191759098,1679,Unsure how to get more involved,Barriers to volunteering by cause support,AT,
Health,Support cause,2013,nv_050,0.134054846,25.47844855,0.066949327,0.201160364,220,Unsure how to get more involved,Barriers to volunteering by cause support,AT,*
Health,Do not support cause,2013,nv_050,0.126005516,10.81637071,0.09922778,0.152783253,1078,Unsure how to get more involved,Barriers to volunteering by cause support,QC,
Health,Support cause,2013,nv_050,0.141028971,27.48729511,0.064866139,0.217191803,138,Unsure how to get more involved,Barriers to volunteering by cause support,QC,*
Health,Do not support cause,2013,nv_050,0.167647094,7.607722582,0.142588688,0.1927055,1445,Unsure how to get more involved,Barriers to volunteering by cause support,ON,
Health,Support cause,2013,nv_050,0.179904175,16.93517913,0.120044579,0.23976377,229,Unsure how to get more involved,Barriers to volunteering by cause support,ON,*
Health,Do not support cause,2013,nv_050,0.173659213,9.333609946,0.141813555,0.20550487,954,Unsure how to get more involved,Barriers to volunteering by cause support,PR,
Health,Support cause,2013,nv_050,0.04893573,30.99834255,0.019132229,0.078739232,139,Unsure how to get more involved,Barriers to volunteering by cause support,PR,*
Health,Do not support cause,2013,nv_050,0.171505153,13.16947499,0.12712913,0.215881176,453,Unsure how to get more involved,Barriers to volunteering by cause support,AB,
Health,Support cause,2013,nv_050,0.09458685,49.41440094,0.002756331,0.186417369,70,Unsure how to get more involved,Barriers to volunteering by cause support,AB,…
Health,Do not support cause,2013,nv_050,0.152681032,12.49837619,0.115188789,0.190173275,873,Unsure how to get more involved,Barriers to volunteering by cause support,BC,
Health,Support cause,2013,nv_050,0.181791473,26.77844237,0.086146629,0.277436316,109,Unsure how to get more involved,Barriers to volunteering by cause support,BC,*
Hospitals,Do not support cause,2013,nv_050,0.160830553,4.22039105,0.147494602,0.174166504,6482,Unsure how to get more involved,Barriers to volunteering by cause support,CA,
Hospitals,Support cause,2013,nv_050,0.10787137,30.64304052,0.042927107,0.172815634,905,Unsure how to get more involved,Barriers to volunteering by cause support,CA,*
Hospitals,Do not support cause,2013,nv_050,0.159706831,8.173610217,0.13405962,0.185354043,1679,Unsure how to get more involved,Barriers to volunteering by cause support,AT,
Hospitals,Support cause,2013,nv_050,0.188817947,27.7726654,0.085787976,0.291847917,220,Unsure how to get more involved,Barriers to volunteering by cause support,AT,*
Hospitals,Do not support cause,2013,nv_050,0.126821318,10.42885168,0.100835793,0.152806843,1078,Unsure how to get more involved,Barriers to volunteering by cause support,QC,
Hospitals,Support cause,2013,nv_050,0.146570361,39.23509345,0.033584632,0.25955609,138,Unsure how to get more involved,Barriers to volunteering by cause support,QC,…
Hospitals,Do not support cause,2013,nv_050,0.174067618,7.025084152,0.150042128,0.198093109,1445,Unsure how to get more involved,Barriers to volunteering by cause support,ON,
Hospitals,Support cause,2013,nv_050,0.082687747,33.33270396,0.028535754,0.136839741,229,Unsure how to get more involved,Barriers to volunteering by cause support,ON,…
Hospitals,Do not support cause,2013,nv_050,0.163615094,9.222486769,0.133968545,0.193261644,954,Unsure how to get more involved,Barriers to volunteering by cause support,PR,
